linea,direction_id,orden,nodo,hora,pasajeros_hora_media,pasajeros_hora_desvio,formaciones_hora_media,capacidad,max_a_bordo,max_anden,quedaron_abajo_por_replica
D,0,2,LineaD:1116,13,3539.30,125.64,11.50,1074,1061,155,0.0
D,0,2,LineaD:1116,14,3332.10,149.72,11.90,1074,1061,155,0.0
D,0,2,LineaD:1116,15,3854.10,104.39,12.70,1074,1061,155,0.0
D,0,2,LineaD:1116,16,4606.40,106.45,13.00,1074,1061,155,0.0
D,0,2,LineaD:1116,17,6114.80,130.05,13.50,1074,1061,155,0.0
D,0,2,LineaD:1116,18,5342.90,150.05,12.40,1074,1061,155,0.0
D,0,2,LineaD:1116,19,2509.00,162.60,12.80,1074,1061,155,0.0
D,0,2,LineaD:1116,20,1755.60,76.10,10.30,1074,1061,155,0.0
D,0,2,LineaD:1116,21,1492.10,56.48,9.60,1074,1061,155,0.0
D,0,2,LineaD:1116,22,1250.50,64.69,10.00,1074,1061,155,0.0
D,0,2,LineaD:1116,23,157.20,22.72,5.50,1074,1061,155,0.0
D,0,3,LineaD:1115,5,180.40,28.52,5.80,1074,1074,130,5.7
D,0,3,LineaD:1115,6,1446.80,59.03,9.20,1074,1074,130,5.7
D,0,3,LineaD:1115,7,3238.20,135.50,12.40,1074,1074,130,5.7
D,0,3,LineaD:1115,8,4043.50,356.86,13.30,1074,1074,130,5.7
D,0,3,LineaD:1115,9,3525.90,383.32,13.60,1074,1074,130,5.7
D,0,3,LineaD:1115,10,2555.60,132.78,12.50,1074,1074,130,5.7
D,0,3,LineaD:1115,11,3012.90,83.26,12.00,1074,1074,130,5.7
D,0,3,LineaD:1115,12,3489.60,178.50,11.40,1074,1074,130,5.7
D,0,3,LineaD:1115,13,3982.50,134.29,11.90,1074,1074,130,5.7
D,0,3,LineaD:1115,14,3634.30,196.50,11.80,1074,1074,130,5.7
D,0,3,LineaD:1115,15,4323.60,145.44,12.80,1074,1074,130,5.7
D,0,3,LineaD:1115,16,5110.50,90.40,13.20,1074,1074,130,5.7
D,0,3,LineaD:1115,17,6443.70,162.94,12.70,1074,1074,130,5.7
D,0,3,LineaD:1115,18,6048.20,136.43,12.90,1074,1074,130,5.7
D,0,3,LineaD:1115,19,3042.10,107.15,12.80,1074,1074,130,5.7
D,0,3,LineaD:1115,20,2242.50,69.11,10.40,1074,1074,130,5.7
D,0,3,LineaD:1115,21,1754.90,74.50,9.90,1074,1074,130,5.7
D,0,3,LineaD:1115,22,1357.50,84.35,9.60,1074,1074,130,5.7
D,0,3,LineaD:1115,23,198.70,28.96,5.90,1074,1074,130,5.7
D,0,4,LineaD:1114,5,129.10,10.27,5.00,1074,1074,79,2.3
D,0,4,LineaD:1114,6,1451.10,51.92,10.00,1074,1074,79,2.3
D,0,4,LineaD:1114,7,2956.30,137.66,12.00,1074,1074,79,2.3
D,0,4,LineaD:1114,8,3944.90,332.44,13.40,1074,1074,79,2.3
D,0,4,LineaD:1114,9,3477.70,284.43,13.60,1074,1074,79,2.3
D,0,4,LineaD:1114,10,2656.60,142.62,12.60,1074,1074,79,2.3
D,0,4,LineaD:1114,11,3087.90,133.37,12.00,1074,1074,79,2.3
D,0,4,LineaD:1114,12,3724.80,157.76,11.50,1074,1074,79,2.3
D,0,4,LineaD:1114,13,4007.70,215.06,11.70,1074,1074,79,2.3
D,0,4,LineaD:1114,14,3776.20,176.19,11.80,1074,1074,79,2.3
D,0,4,LineaD:1114,15,4520.10,100.21,12.90,1074,1074,79,2.3
D,0,4,LineaD:1114,16,5313.60,185.98,13.10,1074,1074,79,2.3
D,0,4,LineaD:1114,17,6806.20,173.70,13.00,1074,1074,79,2.3
D,0,4,LineaD:1114,18,6117.30,154.31,12.40,1074,1074,79,2.3
D,0,4,LineaD:1114,19,3507.70,121.06,13.30,1074,1074,79,2.3
D,0,4,LineaD:1114,20,2490.10,87.03,10.00,1074,1074,79,2.3
D,0,4,LineaD:1114,21,1973.00,136.87,9.90,1074,1074,79,2.3
D,0,4,LineaD:1114,22,1522.60,95.99,9.50,1074,1074,79,2.3
D,0,4,LineaD:1114,23,257.50,22.46,6.40,1074,1074,79,2.3
D,0,5,LineaD:1113,5,162.80,17.75,5.00,1074,1074,761,105.9
D,0,5,LineaD:1113,6,2069.10,81.89,10.00,1074,1074,761,105.9
D,0,5,LineaD:1113,7,4843.00,175.09,11.70,1074,1074,761,105.9
D,0,5,LineaD:1113,8,6025.80,394.92,13.30,1074,1074,761,105.9
D,0,5,LineaD:1113,9,5310.90,392.39,13.70,1074,1074,761,105.9
D,0,5,LineaD:1113,10,3812.50,171.84,12.50,1074,1074,761,105.9
D,0,5,LineaD:1113,11,3987.40,156.24,11.80,1074,1074,761,105.9
D,0,5,LineaD:1113,12,4966.10,187.39,11.90,1074,1074,761,105.9
D,0,5,LineaD:1113,13,5144.80,209.85,11.50,1074,1074,761,105.9
D,0,5,LineaD:1113,14,4724.60,217.25,11.90,1074,1074,761,105.9
D,0,5,LineaD:1113,15,5344.60,182.78,12.50,1074,1074,761,105.9
D,0,5,LineaD:1113,16,6532.40,183.93,13.20,1074,1074,761,105.9
D,0,5,LineaD:1113,17,8049.60,312.81,13.10,1074,1074,761,105.9
D,0,5,LineaD:1113,18,7553.20,165.00,12.80,1074,1074,761,105.9
D,0,5,LineaD:1113,19,4212.80,114.36,12.70,1074,1074,761,105.9
D,0,5,LineaD:1113,20,3173.00,109.14,10.40,1074,1074,761,105.9
D,0,5,LineaD:1113,21,2336.20,120.55,9.60,1074,1074,761,105.9
D,0,5,LineaD:1113,22,1832.10,65.80,10.00,1074,1074,761,105.9
D,0,5,LineaD:1113,23,329.40,29.56,6.50,1074,1074,761,105.9
D,0,6,LineaD:1112,5,163.90,14.49,6.00,1074,1065,48,0.0
D,0,6,LineaD:1112,6,1711.00,172.21,9.20,1074,1065,48,0.0
D,0,6,LineaD:1112,7,4901.10,245.10,12.30,1074,1065,48,0.0
D,0,6,LineaD:1112,8,5765.30,414.68,13.10,1074,1065,48,0.0
D,0,6,LineaD:1112,9,5131.70,306.37,13.60,1074,1065,48,0.0
D,0,6,LineaD:1112,10,3832.70,141.35,12.70,1074,1065,48,0.0
D,0,6,LineaD:1112,11,3870.80,116.89,11.90,1074,1065,48,0.0
D,0,6,LineaD:1112,12,4749.40,218.98,11.70,1074,1065,48,0.0
D,0,6,LineaD:1112,13,5033.40,189.01,11.60,1074,1065,48,0.0
D,0,6,LineaD:1112,14,4613.90,206.23,11.90,1074,1065,48,0.0
D,0,6,LineaD:1112,15,5223.90,113.66,12.60,1074,1065,48,0.0
D,0,6,LineaD:1112,16,6329.50,110.70,13.20,1074,1065,48,0.0
D,0,6,LineaD:1112,17,7577.10,185.63,12.80,1074,1065,48,0.0
D,0,6,LineaD:1112,18,7457.10,193.70,13.00,1074,1065,48,0.0
D,0,6,LineaD:1112,19,4201.50,227.16,12.70,1074,1065,48,0.0
D,0,6,LineaD:1112,20,3160.10,64.28,10.60,1074,1065,48,0.0
D,0,6,LineaD:1112,21,2266.50,86.45,9.60,1074,1065,48,0.0
D,0,6,LineaD:1112,22,1780.00,64.69,10.10,1074,1065,48,0.0
D,0,6,LineaD:1112,23,309.80,25.70,6.50,1074,1065,48,0.0
D,0,7,LineaD:1111,5,150.00,29.50,5.80,1074,986,55,0.0
D,0,7,LineaD:1111,6,1577.50,84.60,9.20,1074,986,55,0.0
D,0,7,LineaD:1111,7,4534.30,162.29,12.20,1074,986,55,0.0
D,0,7,LineaD:1111,8,5398.80,338.25,13.30,1074,986,55,0.0
D,0,7,LineaD:1111,9,4628.50,269.26,13.30,1074,986,55,0.0
D,0,7,LineaD:1111,10,3622.10,135.70,12.90,1074,986,55,0.0
D,0,7,LineaD:1111,11,3621.70,74.59,12.00,1074,986,55,0.0
D,0,7,LineaD:1111,12,4369.60,204.09,11.40,1074,986,55,0.0
D,0,7,LineaD:1111,13,4857.50,221.53,11.80,1074,986,55,0.0
D,0,7,LineaD:1111,14,4318.30,191.04,11.80,1074,986,55,0.0
D,0,7,LineaD:1111,15,5000.80,142.10,12.60,1074,986,55,0.0
D,0,7,LineaD:1111,16,6020.30,246.24,13.30,1074,986,55,0.0
D,0,7,LineaD:1111,17,7255.60,186.11,13.00,1074,986,55,0.0
D,0,7,LineaD:1111,18,6818.50,164.00,12.40,1074,986,55,0.0
D,0,7,LineaD:1111,19,4229.10,130.90,13.10,1074,986,55,0.0
D,0,7,LineaD:1111,20,3117.90,182.83,10.50,1074,986,55,0.0
D,0,7,LineaD:1111,21,2272.70,102.65,9.90,1074,986,55,0.0
D,0,7,LineaD:1111,22,1649.00,87.85,9.60,1074,986,55,0.0
D,0,7,LineaD:1111,23,332.30,34.53,7.00,1074,986,55,0.0
D,0,8,LineaD:1110,5,103.80,9.86,5.00,1074,940,43,0.0
D,0,8,LineaD:1110,6,1565.00,59.19,10.00,1074,940,43,0.0
D,0,8,LineaD:1110,7,4178.30,174.50,11.80,1074,940,43,0.0
D,0,8,LineaD:1110,8,5145.40,377.92,13.40,1074,940,43,0.0
D,0,8,LineaD:1110,9,4468.90,233.07,13.60,1074,940,43,0.0
D,0,8,LineaD:1110,10,3275.20,86.26,12.40,1074,940,43,0.0
D,0,8,LineaD:1110,11,3385.80,131.22,12.00,1074,940,43,0.0
D,0,8,LineaD:1110,12,4246.60,128.95,11.80,1074,940,43,0.0
D,0,8,LineaD:1110,13,4518.50,188.40,11.70,1074,940,43,0.0
D,0,8,LineaD:1110,14,4007.40,181.34,11.60,1074,940,43,0.0
D,0,8,LineaD:1110,15,4611.20,179.81,12.50,1074,940,43,0.0
D,0,8,LineaD:1110,16,5652.50,162.69,13.20,1074,940,43,0.0
D,0,8,LineaD:1110,17,6939.70,240.14,13.20,1074,940,43,0.0
D,0,8,LineaD:1110,18,6601.50,189.29,12.80,1074,940,43,0.0
D,0,8,LineaD:1110,19,3960.90,200.51,12.70,1074,940,43,0.0
D,0,8,LineaD:1110,20,2987.60,159.06,10.60,1074,940,43,0.0
D,0,8,LineaD:1110,21,2147.60,112.56,9.80,1074,940,43,0.0
D,0,8,LineaD:1110,22,1588.00,96.39,9.50,1074,940,43,0.0
D,0,8,LineaD:1110,23,364.60,23.27,7.50,1074,940,43,0.0
D,0,9,LineaD:1109,5,101.20,8.93,5.00,1074,916,30,0.0
D,0,9,LineaD:1109,6,1472.10,56.05,10.00,1074,916,30,0.0
D,0,9,LineaD:1109,7,3824.90,150.16,11.50,1074,916,30,0.0
D,0,9,LineaD:1109,8,4701.80,272.06,13.10,1074,916,30,0.0
D,0,9,LineaD:1109,9,4105.50,114.78,13.70,1074,916,30,0.0
D,0,9,LineaD:1109,10,2966.60,123.50,12.60,1074,916,30,0.0
D,0,9,LineaD:1109,11,3001.50,157.51,12.00,1074,916,30,0.0
D,0,9,LineaD:1109,12,3927.70,136.53,11.90,1074,916,30,0.0
D,0,9,LineaD:1109,13,4140.60,167.39,11.60,1074,916,30,0.0
D,0,9,LineaD:1109,14,3689.30,209.29,11.60,1074,916,30,0.0
D,0,9,LineaD:1109,15,4391.90,162.82,12.70,1074,916,30,0.0
D,0,9,LineaD:1109,16,5328.60,145.41,13.20,1074,916,30,0.0
D,0,9,LineaD:1109,17,6382.90,259.00,12.80,1074,916,30,0.0
D,0,9,LineaD:1109,18,6441.40,192.12,13.00,1074,916,30,0.0
D,0,9,LineaD:1109,19,3769.60,143.06,12.60,1074,916,30,0.0
D,0,9,LineaD:1109,20,2877.80,137.63,10.90,1074,916,30,0.0
D,0,9,LineaD:1109,21,1972.00,116.55,9.60,1074,916,30,0.0
D,0,9,LineaD:1109,22,1549.80,75.56,9.80,1074,916,30,0.0
D,0,9,LineaD:1109,23,344.10,21.51,7.50,1074,916,30,0.0
D,0,10,LineaD:1108,5,89.20,7.54,6.00,1074,841,55,0.0
D,0,10,LineaD:1108,6,1028.30,74.00,9.10,1074,841,55,0.0
D,0,10,LineaD:1108,7,3443.40,81.53,12.10,1074,841,55,0.0
D,0,10,LineaD:1108,8,4106.20,190.30,13.30,1074,841,55,0.0
D,0,10,LineaD:1108,9,3430.30,108.82,13.40,1074,841,55,0.0
D,0,10,LineaD:1108,10,2566.90,98.07,12.80,1074,841,55,0.0
D,0,10,LineaD:1108,11,2505.80,97.42,12.00,1074,841,55,0.0
D,0,10,LineaD:1108,12,3270.40,182.95,11.60,1074,841,55,0.0
D,0,10,LineaD:1108,13,3597.30,174.52,11.80,1074,841,55,0.0
D,0,10,LineaD:1108,14,3224.50,154.63,11.70,1074,841,55,0.0
D,0,10,LineaD:1108,15,3792.70,115.80,12.50,1074,841,55,0.0
D,0,10,LineaD:1108,16,4738.40,174.41,13.10,1074,841,55,0.0
D,0,10,LineaD:1108,17,5858.80,200.39,13.10,1074,841,55,0.0
D,0,10,LineaD:1108,18,5755.50,190.31,12.70,1074,841,55,0.0
D,0,10,LineaD:1108,19,3541.30,88.85,12.90,1074,841,55,0.0
D,0,10,LineaD:1108,20,2563.50,68.12,10.90,1074,841,55,0.0
D,0,10,LineaD:1108,21,1755.30,91.73,9.40,1074,841,55,0.0
D,0,10,LineaD:1108,22,1448.80,39.66,10.20,1074,841,55,0.0
D,0,10,LineaD:1108,23,304.20,21.87,7.50,1074,841,55,0.0
D,0,11,LineaD:1107,5,34.50,5.32,5.00,1074,766,17,0.0
D,0,11,LineaD:1107,6,896.40,36.92,10.00,1074,766,17,0.0
D,0,11,LineaD:1107,7,2802.90,123.59,11.70,1074,766,17,0.0
D,0,11,LineaD:1107,8,3492.30,158.33,13.30,1074,766,17,0.0
D,0,11,LineaD:1107,9,3073.80,200.44,13.60,1074,766,17,0.0
D,0,11,LineaD:1107,10,2167.80,103.69,12.50,1074,766,17,0.0
D,0,11,LineaD:1107,11,2196.10,107.78,12.10,1074,766,17,0.0
D,0,11,LineaD:1107,12,2946.00,114.45,11.80,1074,766,17,0.0
D,0,11,LineaD:1107,13,3132.50,152.21,11.50,1074,766,17,0.0
D,0,11,LineaD:1107,14,2906.60,149.03,11.80,1074,766,17,0.0
D,0,11,LineaD:1107,15,3326.60,170.41,12.40,1074,766,17,0.0
D,0,11,LineaD:1107,16,4147.60,125.80,13.20,1074,766,17,0.0
D,0,11,LineaD:1107,17,5147.00,183.69,13.00,1074,766,17,0.0
D,0,11,LineaD:1107,18,5300.40,95.24,13.10,1074,766,17,0.0
D,0,11,LineaD:1107,19,3147.50,121.95,12.70,1074,766,17,0.0
D,0,11,LineaD:1107,20,2259.80,90.41,10.70,1074,766,17,0.0
D,0,11,LineaD:1107,21,1687.60,63.24,9.90,1074,766,17,0.0
D,0,11,LineaD:1107,22,1294.10,52.41,9.70,1074,766,17,0.0
D,0,11,LineaD:1107,23,314.00,28.52,8.10,1074,766,17,0.0
D,0,12,LineaD:1106,5,31.80,5.31,5.00,1074,647,21,0.0
D,0,12,LineaD:1106,6,767.80,31.46,10.00,1074,647,21,0.0
D,0,12,LineaD:1106,7,2221.50,71.74,11.20,1074,647,21,0.0
D,0,12,LineaD:1106,8,2861.40,128.51,13.30,1074,647,21,0.0
D,0,12,LineaD:1106,9,2519.80,152.22,13.40,1074,647,21,0.0
D,0,12,LineaD:1106,10,1902.80,70.18,12.90,1074,647,21,0.0
D,0,12,LineaD:1106,11,1851.00,49.91,12.10,1074,647,21,0.0
D,0,12,LineaD:1106,12,2486.20,136.30,11.70,1074,647,21,0.0
D,0,12,LineaD:1106,13,2668.00,81.45,11.60,1074,647,21,0.0
D,0,12,LineaD:1106,14,2473.50,142.43,11.80,1074,647,21,0.0
D,0,12,LineaD:1106,15,2751.50,97.26,12.30,1074,647,21,0.0
D,0,12,LineaD:1106,16,3506.70,164.79,13.20,1074,647,21,0.0
D,0,12,LineaD:1106,17,4426.50,167.23,13.00,1074,647,21,0.0
D,0,12,LineaD:1106,18,4444.20,150.69,12.70,1074,647,21,0.0
D,0,12,LineaD:1106,19,2818.90,44.52,12.90,1074,647,21,0.0
D,0,12,LineaD:1106,20,2066.70,54.91,11.10,1074,647,21,0.0
D,0,12,LineaD:1106,21,1461.90,62.69,9.70,1074,647,21,0.0
D,0,12,LineaD:1106,22,1138.40,35.54,9.70,1074,647,21,0.0
D,0,12,LineaD:1106,23,303.10,21.19,8.50,1074,647,21,0.0
D,0,13,LineaD:1105,5,26.20,4.32,5.00,1074,549,10,0.0
D,0,13,LineaD:1105,6,509.10,22.35,9.00,1074,549,10,0.0
D,0,13,LineaD:1105,7,1790.00,75.28,11.80,1074,549,10,0.0
D,0,13,LineaD:1105,8,2237.10,114.82,13.20,1074,549,10,0.0
D,0,13,LineaD:1105,9,2047.30,97.43,13.60,1074,549,10,0.0
D,0,13,LineaD:1105,10,1460.90,55.82,12.60,1074,549,10,0.0
D,0,13,LineaD:1105,11,1480.90,93.81,12.40,1074,549,10,0.0
D,0,13,LineaD:1105,12,1908.90,65.86,11.30,1074,549,10,0.0
D,0,13,LineaD:1105,13,2143.70,117.50,11.90,1074,549,10,0.0
D,0,13,LineaD:1105,14,2000.10,78.68,11.90,1074,549,10,0.0
D,0,13,LineaD:1105,15,2203.30,132.88,12.20,1074,549,10,0.0
D,0,13,LineaD:1105,16,2808.60,71.28,13.00,1074,549,10,0.0
D,0,13,LineaD:1105,17,3631.20,115.67,13.10,1074,549,10,0.0
D,0,13,LineaD:1105,18,3782.20,107.00,13.10,1074,549,10,0.0
D,0,13,LineaD:1105,19,2243.80,79.66,12.60,1074,549,10,0.0
D,0,13,LineaD:1105,20,1693.20,79.26,11.00,1074,549,10,0.0
D,0,13,LineaD:1105,21,1207.10,85.73,9.70,1074,549,10,0.0
D,0,13,LineaD:1105,22,976.50,54.50,10.00,1074,549,10,0.0
D,0,13,LineaD:1105,23,266.80,28.09,8.70,1074,549,10,0.0
D,0,14,LineaD:1104,5,16.60,4.30,5.00,1074,374,6,0.0
D,0,14,LineaD:1104,6,322.80,15.95,9.00,1074,374,6,0.0
D,0,14,LineaD:1104,7,1099.70,48.60,11.60,1074,374,6,0.0
D,0,14,LineaD:1104,8,1432.00,70.04,13.20,1074,374,6,0.0
D,0,14,LineaD:1104,9,1206.40,47.72,13.20,1074,374,6,0.0
D,0,14,LineaD:1104,10,885.70,45.04,12.90,1074,374,6,0.0
D,0,14,LineaD:1104,11,904.40,32.73,12.10,1074,374,6,0.0
D,0,14,LineaD:1104,12,1254.30,39.58,11.90,1074,374,6,0.0
D,0,14,LineaD:1104,13,1336.50,65.21,11.60,1074,374,6,0.0
D,0,14,LineaD:1104,14,1278.90,49.40,11.70,1074,374,6,0.0
D,0,14,LineaD:1104,15,1406.60,91.42,12.30,1074,374,6,0.0
D,0,14,LineaD:1104,16,1930.80,97.69,13.30,1074,374,6,0.0
D,0,14,LineaD:1104,17,2431.20,106.57,12.90,1074,374,6,0.0
D,0,14,LineaD:1104,18,2521.30,100.89,12.80,1074,374,6,0.0
D,0,14,LineaD:1104,19,1574.50,72.83,12.80,1074,374,6,0.0
D,0,14,LineaD:1104,20,1160.90,51.20,11.30,1074,374,6,0.0
D,0,14,LineaD:1104,21,860.70,55.15,9.70,1074,374,6,0.0
D,0,14,LineaD:1104,22,692.80,42.18,9.80,1074,374,6,0.0
D,0,14,LineaD:1104,23,195.60,19.96,9.00,1074,374,6,0.0
D,1,0,LineaD:1103,5,82.60,9.63,4.80,1074,524,524,0.0
D,1,0,LineaD:1103,6,849.60,45.34,10.70,1074,524,524,0.0
D,1,0,LineaD:1103,7,2805.60,139.31,12.40,1074,524,524,0.0
D,1,0,LineaD:1103,8,3307.60,75.94,13.20,1074,524,524,0.0
D,1,0,LineaD:1103,9,2509.60,83.60,12.90,1074,524,524,0.0
D,1,0,LineaD:1103,10,1495.40,90.26,12.40,1074,524,524,0.0
D,1,0,LineaD:1103,11,1171.90,58.35,11.60,1074,524,524,0.0
D,1,0,LineaD:1103,12,1423.00,60.80,11.40,1074,524,524,0.0
D,1,0,LineaD:1103,13,1592.10,66.44,11.50,1074,524,524,0.0
D,1,0,LineaD:1103,14,1192.40,49.99,12.10,1074,524,524,0.0
D,1,0,LineaD:1103,15,1191.20,33.52,13.00,1074,524,524,0.0
D,1,0,LineaD:1103,16,1474.80,47.71,12.80,1074,524,524,0.0
D,1,0,LineaD:1103,17,2058.70,29.80,12.60,1074,524,524,0.0
D,1,0,LineaD:1103,18,1884.00,76.18,12.60,1074,524,524,0.0
D,1,0,LineaD:1103,19,795.60,36.48,10.90,1074,524,524,0.0
D,1,0,LineaD:1103,20,576.90,26.83,10.30,1074,524,524,0.0
D,1,0,LineaD:1103,21,271.80,16.88,9.90,1074,524,524,0.0
D,1,0,LineaD:1103,22,139.00,7.79,9.80,1074,524,524,0.0
D,1,0,LineaD:1103,23,1.10,2.60,0.20,1074,524,524,0.0
D,1,1,LineaD:1104,5,105.00,13.71,4.30,1074,676,175,0.0
D,1,1,LineaD:1104,6,1062.40,67.19,10.80,1074,676,175,0.0
D,1,1,LineaD:1104,7,3700.10,141.25,12.60,1074,676,175,0.0
D,1,1,LineaD:1104,8,4204.00,132.97,12.90,1074,676,175,0.0
D,1,1,LineaD:1104,9,3442.70,122.81,13.00,1074,676,175,0.0
D,1,1,LineaD:1104,10,2162.20,113.31,12.30,1074,676,175,0.0
D,1,1,LineaD:1104,11,1771.40,93.96,11.60,1074,676,175,0.0
D,1,1,LineaD:1104,12,2095.10,74.87,11.20,1074,676,175,0.0
D,1,1,LineaD:1104,13,2419.70,94.93,11.60,1074,676,175,0.0
D,1,1,LineaD:1104,14,1920.40,61.17,12.40,1074,676,175,0.0
D,1,1,LineaD:1104,15,1912.70,90.60,12.80,1074,676,175,0.0
D,1,1,LineaD:1104,16,2271.10,125.21,12.90,1074,676,175,0.0
D,1,1,LineaD:1104,17,3188.90,109.89,12.40,1074,676,175,0.0
D,1,1,LineaD:1104,18,2926.70,86.18,12.50,1074,676,175,0.0
D,1,1,LineaD:1104,19,1659.40,56.93,11.50,1074,676,175,0.0
D,1,1,LineaD:1104,20,1148.50,40.91,10.00,1074,676,175,0.0
D,1,1,LineaD:1104,21,535.50,25.77,10.10,1074,676,175,0.0
D,1,1,LineaD:1104,22,275.50,13.01,9.50,1074,676,175,0.0
D,1,1,LineaD:1104,23,9.80,7.71,0.70,1074,676,175,0.0
D,1,2,LineaD:1105,5,118.80,11.24,4.00,1074,803,143,0.0
D,1,2,LineaD:1105,6,1223.10,84.28,10.80,1074,803,143,0.0
D,1,2,LineaD:1105,7,4362.10,119.63,12.50,1074,803,143,0.0
D,1,2,LineaD:1105,8,5106.10,188.28,13.10,1074,803,143,0.0
D,1,2,LineaD:1105,9,4226.20,137.69,13.00,1074,803,143,0.0
D,1,2,LineaD:1105,10,2569.40,80.08,12.10,1074,803,143,0.0
D,1,2,LineaD:1105,11,2153.00,109.75,11.70,1074,803,143,0.0
D,1,2,LineaD:1105,12,2620.30,125.96,11.30,1074,803,143,0.0
D,1,2,LineaD:1105,13,2930.40,117.94,11.60,1074,803,143,0.0
D,1,2,LineaD:1105,14,2347.00,41.72,12.30,1074,803,143,0.0
D,1,2,LineaD:1105,15,2280.40,88.09,12.50,1074,803,143,0.0
D,1,2,LineaD:1105,16,2804.80,118.92,13.00,1074,803,143,0.0
D,1,2,LineaD:1105,17,3829.70,113.67,12.60,1074,803,143,0.0
D,1,2,LineaD:1105,18,3539.50,107.89,12.70,1074,803,143,0.0
D,1,2,LineaD:1105,19,2051.60,67.19,11.50,1074,803,143,0.0
D,1,2,LineaD:1105,20,1379.40,62.17,9.90,1074,803,143,0.0
D,1,2,LineaD:1105,21,684.30,45.24,10.00,1074,803,143,0.0
D,1,2,LineaD:1105,22,331.70,24.51,9.70,1074,803,143,0.0
D,1,2,LineaD:1105,23,13.10,8.18,0.80,1074,803,143,0.0
D,1,3,LineaD:1106,5,120.90,11.93,3.60,1074,921,145,0.0
D,1,3,LineaD:1106,6,1343.30,102.12,10.90,1074,921,145,0.0
D,1,3,LineaD:1106,7,4933.20,180.02,12.50,1074,921,145,0.0
D,1,3,LineaD:1106,8,5751.60,169.95,12.80,1074,921,145,0.0
D,1,3,LineaD:1106,9,4929.60,204.20,12.90,1074,921,145,0.0
D,1,3,LineaD:1106,10,3098.00,139.91,12.40,1074,921,145,0.0
D,1,3,LineaD:1106,11,2499.80,64.25,11.60,1074,921,145,0.0
D,1,3,LineaD:1106,12,3056.00,102.82,11.50,1074,921,145,0.0
D,1,3,LineaD:1106,13,3383.90,149.21,11.50,1074,921,145,0.0
D,1,3,LineaD:1106,14,2695.20,164.96,12.10,1074,921,145,0.0
D,1,3,LineaD:1106,15,2750.60,121.12,12.80,1074,921,145,0.0
D,1,3,LineaD:1106,16,3349.60,97.28,13.10,1074,921,145,0.0
D,1,3,LineaD:1106,17,4379.10,220.11,12.30,1074,921,145,0.0
D,1,3,LineaD:1106,18,4104.20,206.26,12.60,1074,921,145,0.0
D,1,3,LineaD:1106,19,2411.60,118.39,11.50,1074,921,145,0.0
D,1,3,LineaD:1106,20,1710.70,83.00,10.00,1074,921,145,0.0
D,1,3,LineaD:1106,21,854.70,43.78,10.20,1074,921,145,0.0
D,1,3,LineaD:1106,22,409.50,27.89,9.70,1074,921,145,0.0
D,1,3,LineaD:1106,23,21.40,8.41,1.10,1074,921,145,0.0
D,1,4,LineaD:1107,5,109.00,15.76,4.10,1074,1031,124,0.0
D,1,4,LineaD:1107,6,1426.20,92.84,11.00,1074,1031,124,0.0
D,1,4,LineaD:1107,7,5197.50,232.51,12.20,1074,1031,124,0.0
D,1,4,LineaD:1107,8,6568.40,247.45,13.20,1074,1031,124,0.0
D,1,4,LineaD:1107,9,5559.90,173.24,12.80,1074,1031,124,0.0
D,1,4,LineaD:1107,10,3466.00,122.90,12.20,1074,1031,124,0.0
D,1,4,LineaD:1107,11,2908.40,177.97,11.80,1074,1031,124,0.0
D,1,4,LineaD:1107,12,3476.50,127.97,11.40,1074,1031,124,0.0
D,1,4,LineaD:1107,13,3931.00,134.69,11.70,1074,1031,124,0.0
D,1,4,LineaD:1107,14,3066.10,115.95,12.10,1074,1031,124,0.0
D,1,4,LineaD:1107,15,3048.30,126.41,12.60,1074,1031,124,0.0
D,1,4,LineaD:1107,16,3787.40,165.22,13.10,1074,1031,124,0.0
D,1,4,LineaD:1107,17,5011.70,208.93,12.40,1074,1031,124,0.0
D,1,4,LineaD:1107,18,4626.70,112.45,12.60,1074,1031,124,0.0
D,1,4,LineaD:1107,19,2734.20,89.83,11.60,1074,1031,124,0.0
D,1,4,LineaD:1107,20,1901.80,48.19,10.10,1074,1031,124,0.0
D,1,4,LineaD:1107,21,1012.80,56.08,10.00,1074,1031,124,0.0
D,1,4,LineaD:1107,22,486.50,19.11,9.60,1074,1031,124,0.0
D,1,4,LineaD:1107,23,35.00,12.23,1.60,1074,1031,124,0.0
D,1,5,LineaD:1108,5,134.20,19.18,4.00,1074,1074,162,5.6
D,1,5,LineaD:1108,6,1453.00,103.61,10.60,1074,1074,162,5.6
D,1,5,LineaD:1108,7,5727.70,118.23,12.60,1074,1074,162,5.6
D,1,5,LineaD:1108,8,6975.20,224.75,12.60,1074,1074,162,5.6
D,1,5,LineaD:1108,9,6276.60,194.28,13.00,1074,1074,162,5.6
D,1,5,LineaD:1108,10,3960.20,154.65,12.30,1074,1074,162,5.6
D,1,5,LineaD:1108,11,3296.70,163.27,11.60,1074,1074,162,5.6
D,1,5,LineaD:1108,12,3977.10,129.30,11.60,1074,1074,162,5.6
D,1,5,LineaD:1108,13,4478.70,217.65,11.50,1074,1074,162,5.6
D,1,5,LineaD:1108,14,3626.90,196.46,12.20,1074,1074,162,5.6
D,1,5,LineaD:1108,15,3575.20,172.71,12.80,1074,1074,162,5.6
D,1,5,LineaD:1108,16,4348.30,157.72,12.90,1074,1074,162,5.6
