linea,direction_id,orden,nodo,hora,pasajeros_hora_media,pasajeros_hora_desvio,formaciones_hora_media,capacidad,max_a_bordo,max_anden,quedaron_abajo_por_replica
D,0,2,LineaD:1116,14,3333.30,82.66,17.20,1074,1005,160,0.0
D,0,2,LineaD:1116,15,3902.50,145.87,16.40,1074,1005,160,0.0
D,0,2,LineaD:1116,16,4657.50,158.61,16.60,1074,1005,160,0.0
D,0,2,LineaD:1116,17,6063.60,166.06,17.40,1074,1005,160,0.0
D,0,2,LineaD:1116,18,5380.20,143.97,17.10,1074,1005,160,0.0
D,0,2,LineaD:1116,19,2500.30,99.46,16.00,1074,1005,160,0.0
D,0,2,LineaD:1116,20,1746.80,75.55,15.20,1074,1005,160,0.0
D,0,2,LineaD:1116,21,1457.70,108.30,10.70,1074,1005,160,0.0
D,0,2,LineaD:1116,22,1244.80,84.28,10.60,1074,1005,160,0.0
D,0,2,LineaD:1116,23,168.20,15.32,5.70,1074,1005,160,0.0
D,0,3,LineaD:1115,5,162.00,22.66,5.70,1074,1047,150,0.0
D,0,3,LineaD:1115,6,1521.60,110.62,9.90,1074,1047,150,0.0
D,0,3,LineaD:1115,7,3299.80,128.12,14.30,1074,1047,150,0.0
D,0,3,LineaD:1115,8,4079.50,171.69,17.40,1074,1047,150,0.0
D,0,3,LineaD:1115,9,3440.00,122.50,16.40,1074,1047,150,0.0
D,0,3,LineaD:1115,10,2573.50,72.01,16.60,1074,1047,150,0.0
D,0,3,LineaD:1115,11,3033.30,87.77,16.10,1074,1047,150,0.0
D,0,3,LineaD:1115,12,3559.90,144.40,15.30,1074,1047,150,0.0
D,0,3,LineaD:1115,13,3939.30,209.75,15.20,1074,1047,150,0.0
D,0,3,LineaD:1115,14,3640.00,92.25,16.90,1074,1047,150,0.0
D,0,3,LineaD:1115,15,4324.30,116.19,16.70,1074,1047,150,0.0
D,0,3,LineaD:1115,16,5110.20,154.82,16.40,1074,1047,150,0.0
D,0,3,LineaD:1115,17,6541.80,180.38,17.30,1074,1047,150,0.0
D,0,3,LineaD:1115,18,6088.00,226.38,17.40,1074,1047,150,0.0
D,0,3,LineaD:1115,19,2979.40,60.07,15.80,1074,1047,150,0.0
D,0,3,LineaD:1115,20,2242.20,78.53,15.20,1074,1047,150,0.0
D,0,3,LineaD:1115,21,1669.50,57.42,11.10,1074,1047,150,0.0
D,0,3,LineaD:1115,22,1436.60,84.74,10.60,1074,1047,150,0.0
D,0,3,LineaD:1115,23,199.50,16.34,6.00,1074,1047,150,0.0
D,0,4,LineaD:1114,5,141.90,7.53,5.30,1074,1071,80,0.0
D,0,4,LineaD:1114,6,1452.50,107.92,10.10,1074,1071,80,0.0
D,0,4,LineaD:1114,7,3119.90,88.92,14.20,1074,1071,80,0.0
D,0,4,LineaD:1114,8,3909.40,167.00,17.20,1074,1071,80,0.0
D,0,4,LineaD:1114,9,3430.90,129.79,16.70,1074,1071,80,0.0
D,0,4,LineaD:1114,10,2675.40,103.85,16.70,1074,1071,80,0.0
D,0,4,LineaD:1114,11,3059.70,142.08,15.80,1074,1071,80,0.0
D,0,4,LineaD:1114,12,3727.20,168.32,15.20,1074,1071,80,0.0
D,0,4,LineaD:1114,13,4078.50,151.66,15.30,1074,1071,80,0.0
D,0,4,LineaD:1114,14,3767.50,99.06,17.00,1074,1071,80,0.0
D,0,4,LineaD:1114,15,4386.50,163.25,16.50,1074,1071,80,0.0
D,0,4,LineaD:1114,16,5452.20,181.77,16.70,1074,1071,80,0.0
D,0,4,LineaD:1114,17,6735.90,197.19,17.10,1074,1071,80,0.0
D,0,4,LineaD:1114,18,6372.30,163.41,17.50,1074,1071,80,0.0
D,0,4,LineaD:1114,19,3301.30,73.38,15.80,1074,1071,80,0.0
D,0,4,LineaD:1114,20,2607.50,60.04,15.30,1074,1071,80,0.0
D,0,4,LineaD:1114,21,1896.00,79.69,11.20,1074,1071,80,0.0
D,0,4,LineaD:1114,22,1530.80,88.53,10.20,1074,1071,80,0.0
D,0,4,LineaD:1114,23,267.10,32.74,6.50,1074,1071,80,0.0
D,0,5,LineaD:1113,5,173.20,17.71,5.20,1074,1074,577,115.1
D,0,5,LineaD:1113,6,1920.80,102.44,9.80,1074,1074,577,115.1
D,0,5,LineaD:1113,7,5104.90,244.55,14.10,1074,1074,577,115.1
D,0,5,LineaD:1113,8,6070.40,188.82,17.10,1074,1074,577,115.1
D,0,5,LineaD:1113,9,5241.30,211.58,16.80,1074,1074,577,115.1
D,0,5,LineaD:1113,10,3861.40,163.21,16.60,1074,1074,577,115.1
D,0,5,LineaD:1113,11,4017.70,170.69,15.70,1074,1074,577,115.1
D,0,5,LineaD:1113,12,4901.50,118.68,15.60,1074,1074,577,115.1
D,0,5,LineaD:1113,13,5158.00,174.96,14.90,1074,1074,577,115.1
D,0,5,LineaD:1113,14,4733.50,135.41,17.10,1074,1074,577,115.1
D,0,5,LineaD:1113,15,5438.30,191.89,16.80,1074,1074,577,115.1
D,0,5,LineaD:1113,16,6467.20,190.27,16.30,1074,1074,577,115.1
D,0,5,LineaD:1113,17,8149.10,216.55,17.50,1074,1074,577,115.1
D,0,5,LineaD:1113,18,7472.70,179.94,17.00,1074,1074,577,115.1
D,0,5,LineaD:1113,19,4175.40,163.71,16.00,1074,1074,577,115.1
D,0,5,LineaD:1113,20,3272.90,101.82,15.40,1074,1074,577,115.1
D,0,5,LineaD:1113,21,2289.70,123.87,11.40,1074,1074,577,115.1
D,0,5,LineaD:1113,22,1771.50,57.77,10.30,1074,1074,577,115.1
D,0,5,LineaD:1113,23,347.60,39.48,6.70,1074,1074,577,115.1
D,0,6,LineaD:1112,5,155.40,30.86,4.90,1074,1058,44,0.0
D,0,6,LineaD:1112,6,1815.50,107.32,10.00,1074,1058,44,0.0
D,0,6,LineaD:1112,7,4886.70,212.67,13.90,1074,1058,44,0.0
D,0,6,LineaD:1112,8,5801.50,207.42,16.90,1074,1058,44,0.0
D,0,6,LineaD:1112,9,5128.40,219.87,16.70,1074,1058,44,0.0
D,0,6,LineaD:1112,10,3746.20,152.04,16.50,1074,1058,44,0.0
D,0,6,LineaD:1112,11,3929.30,131.15,16.00,1074,1058,44,0.0
D,0,6,LineaD:1112,12,4745.20,198.50,15.50,1074,1058,44,0.0
D,0,6,LineaD:1112,13,5142.30,113.89,15.30,1074,1058,44,0.0
D,0,6,LineaD:1112,14,4531.00,158.88,16.90,1074,1058,44,0.0
D,0,6,LineaD:1112,15,5298.70,151.61,16.80,1074,1058,44,0.0
D,0,6,LineaD:1112,16,6220.60,255.27,16.20,1074,1058,44,0.0
D,0,6,LineaD:1112,17,7860.70,325.30,17.60,1074,1058,44,0.0
D,0,6,LineaD:1112,18,7219.30,258.30,16.90,1074,1058,44,0.0
D,0,6,LineaD:1112,19,4173.10,189.47,15.90,1074,1058,44,0.0
D,0,6,LineaD:1112,20,3170.90,104.15,15.30,1074,1058,44,0.0
D,0,6,LineaD:1112,21,2274.10,139.32,11.70,1074,1058,44,0.0
D,0,6,LineaD:1112,22,1754.90,114.72,10.40,1074,1058,44,0.0
D,0,6,LineaD:1112,23,338.20,25.42,6.90,1074,1058,44,0.0
D,0,7,LineaD:1111,5,138.20,31.58,5.70,1074,1016,82,0.0
D,0,7,LineaD:1111,6,1680.30,124.62,10.00,1074,1016,82,0.0
D,0,7,LineaD:1111,7,4401.10,232.48,13.60,1074,1016,82,0.0
D,0,7,LineaD:1111,8,5545.00,193.32,17.30,1074,1016,82,0.0
D,0,7,LineaD:1111,9,4681.30,136.08,16.50,1074,1016,82,0.0
D,0,7,LineaD:1111,10,3537.60,116.99,16.70,1074,1016,82,0.0
D,0,7,LineaD:1111,11,3660.50,119.45,16.00,1074,1016,82,0.0
D,0,7,LineaD:1111,12,4328.30,178.09,15.10,1074,1016,82,0.0
D,0,7,LineaD:1111,13,4895.20,200.31,15.40,1074,1016,82,0.0
D,0,7,LineaD:1111,14,4270.40,167.50,16.80,1074,1016,82,0.0
D,0,7,LineaD:1111,15,5092.70,205.82,16.90,1074,1016,82,0.0
D,0,7,LineaD:1111,16,5922.30,123.92,16.30,1074,1016,82,0.0
D,0,7,LineaD:1111,17,7191.40,266.63,17.20,1074,1016,82,0.0
D,0,7,LineaD:1111,18,7034.30,203.14,17.20,1074,1016,82,0.0
D,0,7,LineaD:1111,19,4090.50,133.26,16.10,1074,1016,82,0.0
D,0,7,LineaD:1111,20,3148.90,120.14,15.10,1074,1016,82,0.0
D,0,7,LineaD:1111,21,2201.30,106.34,11.80,1074,1016,82,0.0
D,0,7,LineaD:1111,22,1696.10,110.87,10.50,1074,1016,82,0.0
D,0,7,LineaD:1111,23,330.30,30.00,7.10,1074,1016,82,0.0
D,0,8,LineaD:1110,5,105.90,11.98,5.20,1074,967,33,0.0
D,0,8,LineaD:1110,6,1519.40,80.84,10.00,1074,967,33,0.0
D,0,8,LineaD:1110,7,4259.20,222.10,13.80,1074,967,33,0.0
D,0,8,LineaD:1110,8,5126.30,174.80,16.90,1074,967,33,0.0
D,0,8,LineaD:1110,9,4487.20,139.99,16.60,1074,967,33,0.0
D,0,8,LineaD:1110,10,3360.60,153.88,16.80,1074,967,33,0.0
D,0,8,LineaD:1110,11,3415.00,68.90,16.00,1074,967,33,0.0
D,0,8,LineaD:1110,12,4129.80,124.57,15.30,1074,967,33,0.0
D,0,8,LineaD:1110,13,4500.00,191.06,15.30,1074,967,33,0.0
D,0,8,LineaD:1110,14,4127.90,302.99,16.80,1074,967,33,0.0
D,0,8,LineaD:1110,15,4684.40,115.16,16.70,1074,967,33,0.0
D,0,8,LineaD:1110,16,5692.30,169.78,16.60,1074,967,33,0.0
D,0,8,LineaD:1110,17,6841.90,223.71,17.30,1074,967,33,0.0
D,0,8,LineaD:1110,18,6617.90,246.32,17.20,1074,967,33,0.0
D,0,8,LineaD:1110,19,3897.40,151.88,15.90,1074,967,33,0.0
D,0,8,LineaD:1110,20,3062.00,136.77,15.40,1074,967,33,0.0
D,0,8,LineaD:1110,21,2086.20,101.08,11.70,1074,967,33,0.0
D,0,8,LineaD:1110,22,1595.20,79.07,10.30,1074,967,33,0.0
D,0,8,LineaD:1110,23,351.30,41.87,7.50,1074,967,33,0.0
D,0,9,LineaD:1109,5,102.70,12.54,5.20,1074,913,28,0.0
D,0,9,LineaD:1109,6,1414.30,52.12,9.90,1074,913,28,0.0
D,0,9,LineaD:1109,7,3961.30,57.53,13.70,1074,913,28,0.0
D,0,9,LineaD:1109,8,4747.10,138.33,16.60,1074,913,28,0.0
D,0,9,LineaD:1109,9,4085.70,138.20,16.80,1074,913,28,0.0
D,0,9,LineaD:1109,10,2932.60,162.42,16.50,1074,913,28,0.0
D,0,9,LineaD:1109,11,3073.70,107.91,16.20,1074,913,28,0.0
D,0,9,LineaD:1109,12,3828.00,192.16,15.50,1074,913,28,0.0
D,0,9,LineaD:1109,13,4136.20,150.48,15.20,1074,913,28,0.0
D,0,9,LineaD:1109,14,3803.30,180.70,16.60,1074,913,28,0.0
D,0,9,LineaD:1109,15,4356.00,144.51,16.70,1074,913,28,0.0
D,0,9,LineaD:1109,16,5288.40,200.02,16.50,1074,913,28,0.0
D,0,9,LineaD:1109,17,6570.60,151.18,17.60,1074,913,28,0.0
D,0,9,LineaD:1109,18,6347.80,185.23,17.10,1074,913,28,0.0
D,0,9,LineaD:1109,19,3730.70,74.56,15.90,1074,913,28,0.0
D,0,9,LineaD:1109,20,2851.30,114.76,15.20,1074,913,28,0.0
D,0,9,LineaD:1109,21,1997.00,107.93,12.00,1074,913,28,0.0
D,0,9,LineaD:1109,22,1521.00,60.34,10.30,1074,913,28,0.0
D,0,9,LineaD:1109,23,356.10,30.43,7.80,1074,913,28,0.0
D,0,10,LineaD:1108,5,83.10,15.57,6.00,1074,849,48,0.0
D,0,10,LineaD:1108,6,1104.70,105.09,9.70,1074,849,48,0.0
D,0,10,LineaD:1108,7,3524.10,119.96,13.90,1074,849,48,0.0
D,0,10,LineaD:1108,8,4104.90,101.88,16.60,1074,849,48,0.0
D,0,10,LineaD:1108,9,3404.00,123.28,16.40,1074,849,48,0.0
D,0,10,LineaD:1108,10,2542.80,64.64,16.90,1074,849,48,0.0
D,0,10,LineaD:1108,11,2568.00,63.51,16.10,1074,849,48,0.0
D,0,10,LineaD:1108,12,3205.90,111.88,15.20,1074,849,48,0.0
D,0,10,LineaD:1108,13,3593.00,109.99,15.40,1074,849,48,0.0
D,0,10,LineaD:1108,14,3254.80,189.03,16.50,1074,849,48,0.0
D,0,10,LineaD:1108,15,3887.50,120.66,16.90,1074,849,48,0.0
D,0,10,LineaD:1108,16,4683.40,108.06,16.30,1074,849,48,0.0
D,0,10,LineaD:1108,17,5966.10,134.31,17.70,1074,849,48,0.0
D,0,10,LineaD:1108,18,5737.30,178.42,17.00,1074,849,48,0.0
D,0,10,LineaD:1108,19,3440.40,108.87,16.10,1074,849,48,0.0
D,0,10,LineaD:1108,20,2562.10,102.70,15.20,1074,849,48,0.0
D,0,10,LineaD:1108,21,1770.60,90.86,11.90,1074,849,48,0.0
D,0,10,LineaD:1108,22,1417.80,65.18,10.60,1074,849,48,0.0
D,0,10,LineaD:1108,23,319.50,34.59,7.90,1074,849,48,0.0
D,0,11,LineaD:1107,5,52.10,20.84,5.40,1074,753,20,0.0
D,0,11,LineaD:1107,6,919.60,77.03,10.00,1074,753,20,0.0
D,0,11,LineaD:1107,7,2844.60,157.61,13.40,1074,753,20,0.0
D,0,11,LineaD:1107,8,3537.90,163.57,16.60,1074,753,20,0.0
D,0,11,LineaD:1107,9,3061.80,87.78,16.90,1074,753,20,0.0
D,0,11,LineaD:1107,10,2165.70,73.87,16.50,1074,753,20,0.0
D,0,11,LineaD:1107,11,2264.30,83.50,16.10,1074,753,20,0.0
D,0,11,LineaD:1107,12,2918.40,90.05,15.70,1074,753,20,0.0
D,0,11,LineaD:1107,13,3172.10,100.68,15.20,1074,753,20,0.0
D,0,11,LineaD:1107,14,2875.30,119.21,16.40,1074,753,20,0.0
D,0,11,LineaD:1107,15,3386.40,113.44,16.70,1074,753,20,0.0
D,0,11,LineaD:1107,16,4088.80,192.79,16.40,1074,753,20,0.0
D,0,11,LineaD:1107,17,5289.50,136.95,17.60,1074,753,20,0.0
D,0,11,LineaD:1107,18,5121.40,170.37,17.00,1074,753,20,0.0
D,0,11,LineaD:1107,19,3154.40,128.96,16.10,1074,753,20,0.0
D,0,11,LineaD:1107,20,2347.30,92.02,15.40,1074,753,20,0.0
D,0,11,LineaD:1107,21,1606.00,58.55,12.00,1074,753,20,0.0
D,0,11,LineaD:1107,22,1324.40,49.20,10.70,1074,753,20,0.0
D,0,11,LineaD:1107,23,310.10,31.59,8.20,1074,753,20,0.0
D,0,12,LineaD:1106,5,40.60,13.93,5.20,1074,648,19,0.0
D,0,12,LineaD:1106,6,742.00,51.63,9.90,1074,648,19,0.0
D,0,12,LineaD:1106,7,2258.80,124.95,13.00,1074,648,19,0.0
D,0,12,LineaD:1106,8,2895.80,149.66,16.50,1074,648,19,0.0
D,0,12,LineaD:1106,9,2582.70,85.90,16.90,1074,648,19,0.0
D,0,12,LineaD:1106,10,1832.30,57.47,16.60,1074,648,19,0.0
D,0,12,LineaD:1106,11,1914.00,84.00,16.30,1074,648,19,0.0
D,0,12,LineaD:1106,12,2432.30,97.13,15.30,1074,648,19,0.0
D,0,12,LineaD:1106,13,2698.30,81.77,15.30,1074,648,19,0.0
D,0,12,LineaD:1106,14,2463.30,52.52,16.50,1074,648,19,0.0
D,0,12,LineaD:1106,15,2845.70,79.50,16.80,1074,648,19,0.0
D,0,12,LineaD:1106,16,3511.70,110.67,16.50,1074,648,19,0.0
D,0,12,LineaD:1106,17,4408.60,89.64,17.20,1074,648,19,0.0
D,0,12,LineaD:1106,18,4490.50,93.34,17.30,1074,648,19,0.0
D,0,12,LineaD:1106,19,2763.90,86.12,16.10,1074,648,19,0.0
D,0,12,LineaD:1106,20,2068.30,102.30,15.30,1074,648,19,0.0
D,0,12,LineaD:1106,21,1458.30,51.67,12.50,1074,648,19,0.0
D,0,12,LineaD:1106,22,1125.40,37.79,10.30,1074,648,19,0.0
D,0,12,LineaD:1106,23,314.00,26.12,8.80,1074,648,19,0.0
D,0,13,LineaD:1105,5,28.00,8.97,5.90,1074,538,11,0.0
D,0,13,LineaD:1105,6,548.50,35.36,9.70,1074,538,11,0.0
D,0,13,LineaD:1105,7,1796.80,82.09,13.10,1074,538,11,0.0
D,0,13,LineaD:1105,8,2258.70,101.72,16.50,1074,538,11,0.0
D,0,13,LineaD:1105,9,1956.90,111.48,16.40,1074,538,11,0.0
D,0,13,LineaD:1105,10,1558.40,119.79,17.20,1074,538,11,0.0
D,0,13,LineaD:1105,11,1463.40,45.01,16.10,1074,538,11,0.0
D,0,13,LineaD:1105,12,1972.20,60.49,15.60,1074,538,11,0.0
D,0,13,LineaD:1105,13,2086.60,90.38,15.00,1074,538,11,0.0
D,0,13,LineaD:1105,14,2049.70,82.41,16.90,1074,538,11,0.0
D,0,13,LineaD:1105,15,2192.60,69.53,16.10,1074,538,11,0.0
D,0,13,LineaD:1105,16,2847.30,91.37,16.60,1074,538,11,0.0
D,0,13,LineaD:1105,17,3634.50,86.51,17.40,1074,538,11,0.0
D,0,13,LineaD:1105,18,3736.40,124.75,17.40,1074,538,11,0.0
D,0,13,LineaD:1105,19,2233.80,66.08,15.90,1074,538,11,0.0
D,0,13,LineaD:1105,20,1751.80,61.64,15.50,1074,538,11,0.0
D,0,13,LineaD:1105,21,1170.20,43.97,12.40,1074,538,11,0.0
D,0,13,LineaD:1105,22,968.70,48.25,10.80,1074,538,11,0.0
D,0,13,LineaD:1105,23,272.40,23.99,8.80,1074,538,11,0.0
D,0,14,LineaD:1104,5,11.30,4.64,5.30,1074,371,6,0.0
D,0,14,LineaD:1104,6,338.30,31.76,10.10,1074,371,6,0.0
D,0,14,LineaD:1104,7,1115.50,46.07,12.90,1074,371,6,0.0
D,0,14,LineaD:1104,8,1402.40,46.66,16.30,1074,371,6,0.0
D,0,14,LineaD:1104,9,1227.60,73.81,16.80,1074,371,6,0.0
D,0,14,LineaD:1104,10,881.60,45.10,16.50,1074,371,6,0.0
D,0,14,LineaD:1104,11,942.50,38.69,16.60,1074,371,6,0.0
D,0,14,LineaD:1104,12,1218.10,87.25,15.30,1074,371,6,0.0
D,0,14,LineaD:1104,13,1369.90,52.27,15.50,1074,371,6,0.0
D,0,14,LineaD:1104,14,1292.80,64.53,16.60,1074,371,6,0.0
D,0,14,LineaD:1104,15,1425.40,62.60,16.40,1074,371,6,0.0
D,0,14,LineaD:1104,16,1891.20,60.76,16.50,1074,371,6,0.0
D,0,14,LineaD:1104,17,2427.80,70.62,17.10,1074,371,6,0.0
D,0,14,LineaD:1104,18,2573.50,88.58,17.50,1074,371,6,0.0
D,0,14,LineaD:1104,19,1528.70,72.57,16.10,1074,371,6,0.0
D,0,14,LineaD:1104,20,1194.60,63.31,15.30,1074,371,6,0.0
D,0,14,LineaD:1104,21,819.70,61.36,12.40,1074,371,6,0.0
D,0,14,LineaD:1104,22,726.90,30.49,11.00,1074,371,6,0.0
D,0,14,LineaD:1104,23,201.60,21.69,9.10,1074,371,6,0.0
D,1,0,LineaD:1103,5,83.30,13.82,5.80,1074,459,459,0.0
D,1,0,LineaD:1103,6,847.00,34.71,12.30,1074,459,459,0.0
D,1,0,LineaD:1103,7,2929.80,83.58,15.60,1074,459,459,0.0
D,1,0,LineaD:1103,8,3236.40,59.92,17.10,1074,459,459,0.0
D,1,0,LineaD:1103,9,2549.60,101.00,16.30,1074,459,459,0.0
D,1,0,LineaD:1103,10,1432.60,67.97,15.00,1074,459,459,0.0
D,1,0,LineaD:1103,11,1160.70,45.98,14.80,1074,459,459,0.0
D,1,0,LineaD:1103,12,1447.60,43.57,14.90,1074,459,459,0.0
D,1,0,LineaD:1103,13,1592.40,45.16,15.30,1074,459,459,0.0
D,1,0,LineaD:1103,14,1173.40,68.04,16.10,1074,459,459,0.0
D,1,0,LineaD:1103,15,1168.30,77.22,16.60,1074,459,459,0.0
D,1,0,LineaD:1103,16,1498.30,51.48,16.90,1074,459,459,0.0
D,1,0,LineaD:1103,17,2030.20,59.93,17.30,1074,459,459,0.0
D,1,0,LineaD:1103,18,1910.40,66.33,16.30,1074,459,459,0.0
D,1,0,LineaD:1103,19,798.30,54.78,14.90,1074,459,459,0.0
D,1,0,LineaD:1103,20,568.40,34.38,12.60,1074,459,459,0.0
D,1,0,LineaD:1103,21,278.20,24.81,10.40,1074,459,459,0.0
D,1,0,LineaD:1103,22,127.20,16.25,10.50,1074,459,459,0.0
D,1,0,LineaD:1103,23,0.70,2.21,0.10,1074,459,459,0.0
D,1,1,LineaD:1104,5,105.70,9.62,5.40,1074,631,178,0.0
D,1,1,LineaD:1104,6,1081.60,58.46,12.50,1074,631,178,0.0
D,1,1,LineaD:1104,7,3775.90,68.25,15.30,1074,631,178,0.0
D,1,1,LineaD:1104,8,4154.10,91.05,16.90,1074,631,178,0.0
D,1,1,LineaD:1104,9,3474.10,74.66,16.30,1074,631,178,0.0
D,1,1,LineaD:1104,10,2117.80,85.70,15.20,1074,631,178,0.0
D,1,1,LineaD:1104,11,1777.60,73.15,15.10,1074,631,178,0.0
D,1,1,LineaD:1104,12,2099.70,60.66,14.30,1074,631,178,0.0
D,1,1,LineaD:1104,13,2430.50,104.18,15.60,1074,631,178,0.0
D,1,1,LineaD:1104,14,1856.60,99.49,16.00,1074,631,178,0.0
D,1,1,LineaD:1104,15,1908.40,106.92,16.90,1074,631,178,0.0
D,1,1,LineaD:1104,16,2286.60,81.06,16.60,1074,631,178,0.0
D,1,1,LineaD:1104,17,3167.80,80.76,17.20,1074,631,178,0.0
D,1,1,LineaD:1104,18,2954.60,94.35,16.30,1074,631,178,0.0
D,1,1,LineaD:1104,19,1634.10,85.28,15.20,1074,631,178,0.0
D,1,1,LineaD:1104,20,1150.50,41.99,12.70,1074,631,178,0.0
D,1,1,LineaD:1104,21,530.30,32.03,10.30,1074,631,178,0.0
D,1,1,LineaD:1104,22,267.00,20.74,10.20,1074,631,178,0.0
D,1,1,LineaD:1104,23,8.70,5.66,0.80,1074,631,178,0.0
D,1,2,LineaD:1105,5,115.70,14.41,5.10,1074,754,132,0.0
D,1,2,LineaD:1105,6,1274.10,68.45,12.60,1074,754,132,0.0
D,1,2,LineaD:1105,7,4384.10,114.15,14.90,1074,754,132,0.0
D,1,2,LineaD:1105,8,5126.70,149.46,17.30,1074,754,132,0.0
D,1,2,LineaD:1105,9,4189.50,149.22,16.10,1074,754,132,0.0
D,1,2,LineaD:1105,10,2535.80,101.20,15.10,1074,754,132,0.0
D,1,2,LineaD:1105,11,2147.40,87.16,14.90,1074,754,132,0.0
D,1,2,LineaD:1105,12,2633.90,96.61,14.70,1074,754,132,0.0
D,1,2,LineaD:1105,13,2919.70,89.84,15.40,1074,754,132,0.0
D,1,2,LineaD:1105,14,2323.70,83.19,16.20,1074,754,132,0.0
D,1,2,LineaD:1105,15,2285.60,97.66,16.60,1074,754,132,0.0
D,1,2,LineaD:1105,16,2817.90,98.87,16.70,1074,754,132,0.0
D,1,2,LineaD:1105,17,3817.70,126.73,17.30,1074,754,132,0.0
D,1,2,LineaD:1105,18,3480.40,82.78,16.30,1074,754,132,0.0
D,1,2,LineaD:1105,19,2057.40,93.97,15.30,1074,754,132,0.0
D,1,2,LineaD:1105,20,1390.30,56.24,12.80,1074,754,132,0.0
D,1,2,LineaD:1105,21,686.30,62.78,10.40,1074,754,132,0.0
D,1,2,LineaD:1105,22,315.20,33.39,10.20,1074,754,132,0.0
D,1,2,LineaD:1105,23,11.30,5.62,0.90,1074,754,132,0.0
D,1,3,LineaD:1106,5,124.80,13.49,4.90,1074,884,138,0.0
D,1,3,LineaD:1106,6,1308.00,111.11,12.10,1074,884,138,0.0
D,1,3,LineaD:1106,7,4977.20,102.59,15.10,1074,884,138,0.0
D,1,3,LineaD:1106,8,5746.50,177.80,16.90,1074,884,138,0.0
D,1,3,LineaD:1106,9,5037.60,129.72,16.40,1074,884,138,0.0
D,1,3,LineaD:1106,10,2950.20,79.17,15.10,1074,884,138,0.0
D,1,3,LineaD:1106,11,2529.80,93.70,15.00,1074,884,138,0.0
D,1,3,LineaD:1106,12,3038.00,144.40,14.60,1074,884,138,0.0
D,1,3,LineaD:1106,13,3442.80,83.27,15.60,1074,884,138,0.0
D,1,3,LineaD:1106,14,2638.70,75.56,15.90,1074,884,138,0.0
D,1,3,LineaD:1106,15,2761.30,79.83,16.90,1074,884,138,0.0
D,1,3,LineaD:1106,16,3310.40,120.18,16.70,1074,884,138,0.0
D,1,3,LineaD:1106,17,4394.00,126.05,16.80,1074,884,138,0.0
D,1,3,LineaD:1106,18,4114.20,89.47,16.70,1074,884,138,0.0
D,1,3,LineaD:1106,19,2419.00,90.01,15.30,1074,884,138,0.0
D,1,3,LineaD:1106,20,1660.50,73.57,12.70,1074,884,138,0.0
D,1,3,LineaD:1106,21,849.50,63.28,10.60,1074,884,138,0.0
D,1,3,LineaD:1106,22,393.50,40.16,10.30,1074,884,138,0.0
D,1,3,LineaD:1106,23,17.50,7.71,1.20,1074,884,138,0.0
D,1,4,LineaD:1107,5,107.10,14.36,5.30,1074,983,120,0.0
D,1,4,LineaD:1107,6,1420.60,110.69,12.40,1074,983,120,0.0
D,1,4,LineaD:1107,7,5347.30,179.71,14.90,1074,983,120,0.0
D,1,4,LineaD:1107,8,6507.90,189.99,17.10,1074,983,120,0.0
D,1,4,LineaD:1107,9,5554.30,150.68,15.90,1074,983,120,0.0
D,1,4,LineaD:1107,10,3461.60,140.19,15.50,1074,983,120,0.0
D,1,4,LineaD:1107,11,2866.10,91.00,14.90,1074,983,120,0.0
D,1,4,LineaD:1107,12,3442.50,151.07,14.50,1074,983,120,0.0
D,1,4,LineaD:1107,13,3904.30,129.69,15.50,1074,983,120,0.0
D,1,4,LineaD:1107,14,3116.50,111.88,16.30,1074,983,120,0.0
D,1,4,LineaD:1107,15,3066.90,84.93,16.50,1074,983,120,0.0
D,1,4,LineaD:1107,16,3737.00,91.97,16.70,1074,983,120,0.0
D,1,4,LineaD:1107,17,4935.00,200.94,16.80,1074,983,120,0.0
D,1,4,LineaD:1107,18,4701.80,160.82,16.80,1074,983,120,0.0
D,1,4,LineaD:1107,19,2726.50,82.29,15.30,1074,983,120,0.0
D,1,4,LineaD:1107,20,1884.90,66.99,13.00,1074,983,120,0.0
D,1,4,LineaD:1107,21,999.30,40.61,10.40,1074,983,120,0.0
D,1,4,LineaD:1107,22,474.50,36.30,10.20,1074,983,120,0.0
D,1,4,LineaD:1107,23,31.00,4.85,1.80,1074,983,120,0.0
D,1,5,LineaD:1108,5,134.80,18.74,5.10,1074,1074,154,0.0
D,1,5,LineaD:1108,6,1448.10,121.52,12.10,1074,1074,154,0.0
D,1,5,LineaD:1108,7,5675.80,210.92,14.80,1074,1074,154,0.0
D,1,5,LineaD:1108,8,7113.60,138.09,16.90,1074,1074,154,0.0
D,1,5,LineaD:1108,9,6294.90,148.07,16.10,1074,1074,154,0.0
D,1,5,LineaD:1108,10,3898.30,148.69,15.30,1074,1074,154,0.0
D,1,5,LineaD:1108,11,3313.50,142.56,15.20,1074,1074,154,0.0
D,1,5,LineaD:1108,12,3959.20,119.85,14.60,1074,1074,154,0.0
D,1,5,LineaD:1108,13,4523.50,188.14,15.50,1074,1074,154,0.0
D,1,5,LineaD:1108,14,3605.90,172.31,16.00,1074,1074,154,0.0
D,1,5,LineaD:1108,15,3551.40,149.12,16.50,1074,1074,154,0.0
D,1,5,LineaD:1108,16,4357.90,153.99,16.90,1074,1074,154,0.0
D,1,5,LineaD:1108,17,5777.40,197.78,16.90,1074,1074,154,0.0
