comp_origen,comp_destino,linea_ascenso,etapas,expandidas
LineaE:1131,LineaE:1166,LineaE,93,114.7384270893235
LineaE:1131,LineaH:1134,LineaE,7,9.056940519732038
LineaE:1131,LineaH:1135,LineaE,6,7.385088112691911
LineaE:1131,LineaH:1136,LineaE,9,11.147308890455678
LineaE:1131,LineaH:1137,LineaE,5,6.498041760545693
LineaE:1131,LineaH:1138,LineaE,28,34.99147928856011
LineaE:1131,LineaH:1139,LineaE,10,12.53977230747465
LineaE:1131,LineaH:1140,LineaE,20,25.125261731379243
LineaE:1131,LineaH:1141,LineaE,18,22.547060303349653
LineaE:1131,LineaH:1160,LineaE,36,44.60155267276939
LineaE:1131,LineaH:1161,LineaE,35,43.3261929194829
LineaE:1131,LineaH:1162,LineaE,34,42.33080776142771
LineaE:1131,LineaH:1163,LineaE,5,6.218565466632646
LineaE:1132,LineaA:1059,LineaE,3,3.795310619904146
LineaE:1132,LineaA:1060,LineaE,6,7.750411387954096
LineaE:1132,LineaA:1061,LineaE,9,11.154142505983739
LineaE:1132,LineaA:1062,LineaE,1,1.25492483495506
LineaE:1132,LineaA:1063,LineaE,6,7.296958413213929
LineaE:1132,LineaA:1064,LineaE,4,4.926715205978487
LineaE:1132,LineaA:1065,LineaE,4,5.152489130637844
LineaE:1132,LineaA:1066,LineaE,5,6.1062811438623426
LineaE:1132,LineaA:1067,LineaE,7,8.719248421917861
LineaE:1132,LineaA:1069,LineaE,4,4.981683793645614
LineaE:1132,LineaA:1070,LineaE,10,12.448849334748834
LineaE:1132,LineaA:1071,LineaE,18,22.515667665871558
LineaE:1132,LineaA:1072,LineaE,9,11.018644932947492
LineaE:1132,LineaA:1074,LineaE,13,16.014782906907023
LineaE:1132,LineaA:1076,LineaE,38,47.00275184333897
LineaE:1132,LineaB:1077,LineaE,10,12.3624110216428
LineaE:1132,LineaB:1078,LineaE,1,1.2288473505888862
LineaE:1132,LineaB:1079,LineaE,2,2.5167715108220494
LineaE:1132,LineaB:1080,LineaE,2,2.4752906219846533
LineaE:1132,LineaB:1081,LineaE,19,23.561502966942893
LineaE:1132,LineaB:1082,LineaE,5,6.210551103168885
LineaE:1132,LineaB:1083,LineaE,4,5.126426860012008
LineaE:1132,LineaB:1084,LineaE,7,8.835923058750168
LineaE:1132,LineaB:1085,LineaE,10,12.632428903859672
LineaE:1132,LineaB:1086,LineaE,8,9.90368359017454
LineaE:1132,LineaB:1088,LineaE,6,7.451469352000986
LineaE:1132,LineaB:1089,LineaE,12,14.99580973658197
LineaE:1132,LineaB:1090,LineaE,16,19.80498000855698
LineaE:1132,LineaB:1092,LineaE,12,14.751121154296627
LineaE:1132,LineaC:1094,LineaE,67,84.20714776571744
LineaE:1132,LineaC:1095,LineaE,11,13.802109452248152
LineaE:1132,LineaC:1097,LineaE,16,20.16919829517015
LineaE:1132,LineaC:1098,LineaE,8,9.910711239845638
LineaE:1132,LineaC:1100,LineaE,17,21.184048572037234
LineaE:1132,LineaC:1101,LineaE,7,8.737267291069827
LineaE:1132,LineaD:1103,LineaE,27,33.250980366077314
LineaE:1132,LineaD:1104,LineaE,13,16.24687303533787
LineaE:1132,LineaD:1105,LineaE,8,9.881750423631372
LineaE:1132,LineaD:1106,LineaE,15,18.78972524553496
LineaE:1132,LineaD:1107,LineaE,10,12.375666987047698
LineaE:1132,LineaD:1108,LineaE,20,24.77836940973938
LineaE:1132,LineaD:1109,LineaE,25,31.104859423332123
LineaE:1132,LineaD:1110,LineaE,18,22.45236435991304
LineaE:1132,LineaD:1111,LineaE,31,38.83918420129329
LineaE:1132,LineaD:1112,LineaE,6,7.425035888957172
LineaE:1132,LineaD:1114,LineaE,26,32.28471104535524
LineaE:1132,LineaD:1115,LineaE,24,29.78798444402485
LineaE:1132,LineaD:1116,LineaE,22,27.277567889266816
LineaE:1132,LineaD:1117,LineaE,15,18.636838349295356
LineaE:1132,LineaE:1119,LineaE,162,199.64162874690996
LineaE:1132,LineaE:1120,LineaE,48,58.779364098693854
LineaE:1132,LineaE:1121,LineaE,95,117.82128863001755
LineaE:1132,LineaE:1122,LineaE,16,19.986680024534394
LineaE:1132,LineaE:1123,LineaE,32,39.54773491095276
LineaE:1132,LineaE:1124,LineaE,19,23.626221821353678
LineaE:1132,LineaE:1126,LineaE,31,38.614788636061554
LineaE:1132,LineaE:1127,LineaE,37,46.14238437118376
LineaE:1132,LineaE:1128,LineaE,44,54.65327980126103
LineaE:1132,LineaE:1129,LineaE,28,34.88494654680819
LineaE:1132,LineaE:1130,LineaE,24,29.990867896915983
LineaE:1132,LineaE:1131,LineaE,9,11.264744642854321
LineaE:1132,LineaE:1164,LineaE,147,182.78092729689953
LineaE:1132,LineaE:1165,LineaE,67,82.41381522819817
LineaE:1132,LineaE:1166,LineaE,105,129.86353324947245
LineaE:1132,LineaH:1134,LineaE,4,4.99496217112374
LineaE:1132,LineaH:1135,LineaE,8,9.851195951873496
LineaE:1132,LineaH:1136,LineaE,8,10.010025935001712
LineaE:1132,LineaH:1137,LineaE,10,12.384785151144891
LineaE:1132,LineaH:1138,LineaE,20,24.906293564972202
LineaE:1132,LineaH:1139,LineaE,15,18.854956682002868
LineaE:1132,LineaH:1140,LineaE,28,35.13434217037762
LineaE:1132,LineaH:1141,LineaE,22,27.181526344056458
LineaE:1132,LineaH:1160,LineaE,39,48.46508876928588
LineaE:1132,LineaH:1161,LineaE,37,46.69902354170866
LineaE:1132,LineaH:1162,LineaE,36,44.7892284018767
LineaE:1132,LineaH:1163,LineaE,4,4.968680397715962
LineaE:1133,LineaA:1059,LineaE,22,27.427577767819734
LineaE:1133,LineaA:1060,LineaE,17,21.104023202459295
LineaE:1133,LineaA:1061,LineaE,12,14.799224368628217
LineaE:1133,LineaA:1062,LineaE,7,8.714547671627928
LineaE:1133,LineaA:1063,LineaE,11,13.612334627543248
LineaE:1133,LineaA:1064,LineaE,20,24.896301083231602
LineaE:1133,LineaA:1065,LineaE,23,28.564872697372465
LineaE:1133,LineaA:1066,LineaE,16,19.920746730317955
LineaE:1133,LineaA:1067,LineaE,27,33.31190816486304
LineaE:1133,LineaA:1069,LineaE,25,31.479312540118357
LineaE:1133,LineaA:1070,LineaE,30,37.19542301924935
LineaE:1133,LineaA:1071,LineaE,72,89.2980313763431
LineaE:1133,LineaA:1072,LineaE,31,38.36476932820026
LineaE:1133,LineaA:1074,LineaE,49,60.21816238812595
LineaE:1133,LineaA:1076,LineaE,172,212.78570278809022
LineaE:1133,LineaB:1077,LineaE,21,26.159759155932196
LineaE:1133,LineaB:1078,LineaE,4,4.970261337758892
LineaE:1133,LineaB:1079,LineaE,7,8.635957703944221
LineaE:1133,LineaB:1080,LineaE,21,25.993355867163107
LineaE:1133,LineaB:1081,LineaE,31,38.29929045191206
LineaE:1133,LineaB:1082,LineaE,33,40.950679390093775
LineaE:1133,LineaB:1083,LineaE,31,38.48627873167829
LineaE:1133,LineaB:1084,LineaE,36,44.71153925862349
LineaE:1133,LineaB:1085,LineaE,53,65.9061374676678
LineaE:1133,LineaB:1086,LineaE,39,48.64184298353182
LineaE:1133,LineaB:1088,LineaE,32,39.64994792351585
LineaE:1133,LineaB:1089,LineaE,39,48.4302539053699
LineaE:1133,LineaB:1090,LineaE,70,86.44792928283115
LineaE:1133,LineaB:1092,LineaE,39,47.926177190585825
LineaE:1133,LineaC:1094,LineaE,227,285.2192492236922
LineaE:1133,LineaC:1095,LineaE,37,45.65414451821908
LineaE:1133,LineaC:1097,LineaE,53,65.98305743203666
LineaE:1133,LineaC:1098,LineaE,83,103.01786480932539
LineaE:1133,LineaC:1100,LineaE,58,71.66772113062586
LineaE:1133,LineaC:1101,LineaE,60,74.48700501672121
LineaE:1133,LineaD:1103,LineaE,67,83.32370313444149
LineaE:1133,LineaD:1104,LineaE,68,84.5138786920096
LineaE:1133,LineaD:1105,LineaE,50,61.74526868452031
LineaE:1133,LineaD:1106,LineaE,63,78.0647686924511
LineaE:1133,LineaD:1107,LineaE,56,69.3376079269219
LineaE:1133,LineaD:1108,LineaE,95,117.931603238524
LineaE:1133,LineaD:1109,LineaE,135,168.39548173644516
LineaE:1133,LineaD:1110,LineaE,71,88.46015390723457
LineaE:1133,LineaD:1111,LineaE,88,109.05460263406837
LineaE:1133,LineaD:1112,LineaE,35,43.444168795191565
LineaE:1133,LineaD:1114,LineaE,118,146.13946362809838
LineaE:1133,LineaD:1115,LineaE,94,116.1991661528599
LineaE:1133,LineaD:1116,LineaE,80,98.67682569418145
LineaE:1133,LineaD:1117,LineaE,71,87.92191173031932
LineaE:1133,LineaE:1119,LineaE,544,670.8688676427912
LineaE:1133,LineaE:1120,LineaE,197,242.5523094272604
LineaE:1133,LineaE:1121,LineaE,308,383.5912051639043
LineaE:1133,LineaE:1122,LineaE,87,108.34491622555451
LineaE:1133,LineaE:1123,LineaE,141,175.10389664009884
LineaE:1133,LineaE:1124,LineaE,60,74.84007398716655
LineaE:1133,LineaE:1126,LineaE,91,113.46247219719919
LineaE:1133,LineaE:1127,LineaE,134,166.92386816571377
LineaE:1133,LineaE:1128,LineaE,84,104.73133488811315
LineaE:1133,LineaE:1129,LineaE,119,148.12140663253493
LineaE:1133,LineaE:1130,LineaE,37,46.4684588007624
LineaE:1133,LineaE:1131,LineaE,35,43.57978304299417
LineaE:1133,LineaE:1164,LineaE,443,549.7883328449122
LineaE:1133,LineaE:1165,LineaE,228,280.4900367318865
LineaE:1133,LineaE:1166,LineaE,312,383.76906932629856
LineaE:1133,LineaH:1134,LineaE,20,24.592830154958445
LineaE:1133,LineaH:1135,LineaE,24,29.86005228530189
LineaE:1133,LineaH:1136,LineaE,31,39.01575337480414
LineaE:1133,LineaH:1137,LineaE,28,35.119468157903654
LineaE:1133,LineaH:1138,LineaE,94,116.7968075510074
LineaE:1133,LineaH:1139,LineaE,76,95.27631390966016
LineaE:1133,LineaH:1140,LineaE,123,153.29938107456226
LineaE:1133,LineaH:1141,LineaE,115,142.61205784243666
LineaE:1133,LineaH:1160,LineaE,189,235.52381059085394
LineaE:1133,LineaH:1161,LineaE,191,237.05082019985795
LineaE:1133,LineaH:1162,LineaE,207,257.03506976747906
LineaE:1133,LineaH:1163,LineaE,54,66.74373277995096
LineaE:1164,LineaA:1059,LineaC,132,165.6869297689606
LineaE:1164,LineaA:1059,LineaE,35,44.53439590820189
LineaE:1164,LineaA:1060,LineaC,240,299.3459423765155
LineaE:1164,LineaA:1060,LineaE,48,60.67397294032182
LineaE:1164,LineaA:1061,LineaC,86,108.75066430667451
LineaE:1164,LineaA:1061,LineaE,36,45.982791514244944
LineaE:1164,LineaA:1062,LineaC,85,106.85236960668514
LineaE:1164,LineaA:1062,LineaE,20,25.45469508313016
LineaE:1164,LineaA:1063,LineaC,116,146.72593778804276
LineaE:1164,LineaA:1063,LineaE,42,53.088560532312
LineaE:1164,LineaA:1064,LineaC,92,115.77900225753227
LineaE:1164,LineaA:1064,LineaE,25,32.07573107512587
LineaE:1164,LineaA:1065,LineaC,88,111.13194678331028
LineaE:1164,LineaA:1065,LineaE,39,49.25004230085392
LineaE:1164,LineaA:1066,LineaC,84,106.00472116821052
LineaE:1164,LineaA:1066,LineaE,18,22.68022434426974
LineaE:1164,LineaA:1067,LineaC,82,104.18067050940495
LineaE:1164,LineaA:1067,LineaE,10,12.463555057146763
LineaE:1164,LineaA:1069,LineaC,27,34.215314969704544
LineaE:1164,LineaA:1069,LineaE,2,2.5118047215848986
LineaE:1164,LineaA:1070,LineaC,64,80.25055784160162
LineaE:1164,LineaA:1070,LineaE,11,14.155793817461479
LineaE:1164,LineaA:1071,LineaC,203,253.73617754341072
LineaE:1164,LineaA:1071,LineaE,8,9.963012948847563
LineaE:1164,LineaA:1072,LineaC,96,120.19030613371862
LineaE:1164,LineaA:1072,LineaE,8,9.985554554828777
LineaE:1164,LineaA:1074,LineaC,29,36.06149280202706
LineaE:1164,LineaA:1074,LineaE,3,3.737574227104865
LineaE:1164,LineaA:1076,LineaC,57,71.89212191864615
LineaE:1164,LineaA:1076,LineaE,37,45.86062246452193
LineaE:1164,LineaB:1077,LineaC,48,60.34977638615123
LineaE:1164,LineaB:1077,LineaE,25,31.773634160330488
LineaE:1164,LineaB:1078,LineaC,15,18.955208154418877
LineaE:1164,LineaB:1078,LineaE,5,6.281098522233482
LineaE:1164,LineaB:1079,LineaC,21,26.146049813544728
LineaE:1164,LineaB:1079,LineaE,22,27.645535543744025
LineaE:1164,LineaB:1080,LineaC,14,17.55729068244778
LineaE:1164,LineaB:1080,LineaE,12,15.072553838949801
LineaE:1164,LineaB:1081,LineaC,71,89.18959399207893
LineaE:1164,LineaB:1081,LineaE,36,45.36299918662522
LineaE:1164,LineaB:1082,LineaC,26,32.555943563583554
LineaE:1164,LineaB:1082,LineaE,10,12.877579506857904
LineaE:1164,LineaB:1083,LineaC,79,99.16071053344939
LineaE:1164,LineaB:1083,LineaE,39,49.34085279521218
LineaE:1164,LineaB:1084,LineaC,61,76.19377931439939
LineaE:1164,LineaB:1084,LineaE,26,32.78350209197441
LineaE:1164,LineaB:1085,LineaC,92,116.00587035511376
LineaE:1164,LineaB:1085,LineaE,29,36.882607340117275
LineaE:1164,LineaB:1086,LineaC,61,76.14881399640504
LineaE:1164,LineaB:1086,LineaE,18,22.490331401828275
LineaE:1164,LineaB:1088,LineaC,63,78.80662814551403
LineaE:1164,LineaB:1088,LineaE,9,11.307242050052619
LineaE:1164,LineaB:1089,LineaC,96,119.9269963838058
LineaE:1164,LineaB:1089,LineaE,16,20.238077443134774
LineaE:1164,LineaB:1090,LineaC,77,95.97230643066878
LineaE:1164,LineaB:1090,LineaE,10,12.425012406683846
LineaE:1164,LineaB:1092,LineaC,88,108.85892807976903
LineaE:1164,LineaB:1092,LineaE,19,23.53619768239825
LineaE:1164,LineaC:1094,LineaC,7564,9613.694052270834
LineaE:1164,LineaC:1094,LineaE,205,260.36267424730437
LineaE:1164,LineaC:1095,LineaC,304,381.2345952322488
LineaE:1164,LineaC:1095,LineaE,19,23.985637491605683
LineaE:1164,LineaC:1097,LineaC,624,770.8010211339107
LineaE:1164,LineaC:1097,LineaE,22,27.28092760003559
LineaE:1164,LineaC:1098,LineaC,470,583.5623545950929
LineaE:1164,LineaC:1098,LineaE,18,22.640554970092534
LineaE:1164,LineaC:1100,LineaC,387,480.3798012759703
LineaE:1164,LineaC:1100,LineaE,9,11.329942041656384
LineaE:1164,LineaD:1103,LineaC,97,122.77258022453866
LineaE:1164,LineaD:1103,LineaE,14,18.02107483919637
LineaE:1164,LineaD:1104,LineaC,119,148.632264802796
LineaE:1164,LineaD:1104,LineaE,21,26.30302356272245
LineaE:1164,LineaD:1105,LineaC,25,31.104823255661504
LineaE:1164,LineaD:1105,LineaE,4,5.257689727142731
LineaE:1164,LineaD:1106,LineaC,36,45.09725885009192
LineaE:1164,LineaD:1106,LineaE,2,2.5179735120056512
LineaE:1164,LineaD:1107,LineaC,31,38.9601841083394
LineaE:1164,LineaD:1107,LineaE,9,11.355529122106272
LineaE:1164,LineaD:1108,LineaC,45,56.32009928150796
LineaE:1164,LineaD:1108,LineaE,9,11.278045437543282
LineaE:1164,LineaD:1109,LineaC,75,93.91850648521661
LineaE:1164,LineaD:1109,LineaE,10,12.6076417832938
LineaE:1164,LineaD:1110,LineaC,56,70.48847489140694
LineaE:1164,LineaD:1110,LineaE,7,9.020664222724012
LineaE:1164,LineaD:1111,LineaC,35,44.08224431083495
LineaE:1164,LineaD:1111,LineaE,9,11.37240335617897
LineaE:1164,LineaD:1112,LineaC,27,33.60064007296684
LineaE:1164,LineaD:1112,LineaE,2,2.460485480649333
LineaE:1164,LineaD:1114,LineaC,112,139.61969918981163
LineaE:1164,LineaD:1114,LineaE,8,9.911619758328678
LineaE:1164,LineaD:1115,LineaC,106,132.4836069050526
LineaE:1164,LineaD:1115,LineaE,10,12.601875726098612
LineaE:1164,LineaD:1116,LineaC,127,159.03951731746153
LineaE:1164,LineaD:1116,LineaE,5,6.376294179707716
LineaE:1164,LineaD:1117,LineaC,288,358.5526668726346
LineaE:1164,LineaD:1117,LineaE,14,17.7389414973642
LineaE:1164,LineaE:1119,LineaC,349,433.13441067586297
LineaE:1164,LineaE:1119,LineaE,245,303.20598356282414
LineaE:1164,LineaE:1120,LineaC,92,114.02329327217377
LineaE:1164,LineaE:1120,LineaE,59,73.17864888966939
LineaE:1164,LineaE:1121,LineaC,1091,1362.871475041834
LineaE:1164,LineaE:1121,LineaE,111,139.05370322178007
LineaE:1164,LineaE:1122,LineaC,135,170.12209181358503
LineaE:1164,LineaE:1122,LineaE,102,127.56245177005721
LineaE:1164,LineaE:1123,LineaC,76,96.03799907417797
LineaE:1164,LineaE:1123,LineaE,105,132.1542135308157
LineaE:1164,LineaE:1124,LineaC,38,47.82471832034832
LineaE:1164,LineaE:1124,LineaE,48,61.19155120632261
LineaE:1164,LineaE:1126,LineaC,46,58.92501948757548
LineaE:1164,LineaE:1126,LineaE,85,107.590516710765
LineaE:1164,LineaE:1127,LineaC,64,80.68010556177725
LineaE:1164,LineaE:1127,LineaE,120,152.6347846472238
LineaE:1164,LineaE:1128,LineaC,62,78.78868071944648
LineaE:1164,LineaE:1128,LineaE,128,162.049558516997
LineaE:1164,LineaE:1129,LineaC,52,65.90785615735174
LineaE:1164,LineaE:1129,LineaE,111,141.09353942271852
LineaE:1164,LineaE:1130,LineaC,54,68.4562650774663
LineaE:1164,LineaE:1130,LineaE,119,151.10535358048006
LineaE:1164,LineaE:1131,LineaC,22,28.304117867796926
LineaE:1164,LineaE:1131,LineaE,64,80.94058946132583
LineaE:1164,LineaE:1132,LineaC,50,63.521605493781045
LineaE:1164,LineaE:1132,LineaE,150,190.83998823337828
LineaE:1164,LineaE:1133,LineaC,63,81.00149553812716
LineaE:1164,LineaE:1133,LineaE,115,146.82866560826827
LineaE:1164,LineaE:1165,LineaC,28,35.314119170533175
LineaE:1164,LineaE:1165,LineaE,19,23.764776914363896
LineaE:1164,LineaE:1166,LineaC,89,110.61936765140838
LineaE:1164,LineaE:1166,LineaE,141,175.13464463529573
LineaE:1164,LineaH:1134,LineaC,31,39.153490172482314
LineaE:1164,LineaH:1134,LineaE,51,64.48478278835647
LineaE:1164,LineaH:1135,LineaC,36,45.260796158872516
LineaE:1164,LineaH:1135,LineaE,48,60.257645750104906
LineaE:1164,LineaH:1136,LineaC,31,39.22160755129962
LineaE:1164,LineaH:1136,LineaE,21,26.282976145796376
LineaE:1164,LineaH:1137,LineaC,23,28.735251396250202
LineaE:1164,LineaH:1137,LineaE,23,29.186155455083888
LineaE:1164,LineaH:1138,LineaC,55,69.28411561319342
LineaE:1164,LineaH:1138,LineaE,80,101.3675843643344
LineaE:1164,LineaH:1139,LineaC,32,40.430048354605546
LineaE:1164,LineaH:1139,LineaE,19,24.262311134080335
LineaE:1164,LineaH:1140,LineaC,444,559.7389448529115
LineaE:1164,LineaH:1140,LineaE,48,60.742175786789694
LineaE:1164,LineaH:1141,LineaC,84,105.46027470144877
LineaE:1164,LineaH:1141,LineaE,10,12.456175207153853
LineaE:1164,LineaH:1160,LineaC,36,45.00826622241472
LineaE:1164,LineaH:1160,LineaE,6,7.524239799049446
LineaE:1164,LineaH:1161,LineaC,62,77.50531948457142
LineaE:1164,LineaH:1161,LineaE,6,7.583288797096711
LineaE:1164,LineaH:1162,LineaC,18,23.00161898339594
LineaE:1164,LineaH:1162,LineaE,6,7.734215547994958
LineaE:1164,LineaH:1163,LineaC,21,26.714553041956425
LineaE:1164,LineaH:1163,LineaE,10,12.651451515780742
LineaE:1165,LineaA:1059,LineaE,74,93.22124180525466
LineaE:1165,LineaA:1060,LineaE,57,72.35612362955622
LineaE:1165,LineaA:1061,LineaE,59,74.80072341075376
LineaE:1165,LineaA:1062,LineaE,46,58.52155018277245
LineaE:1165,LineaA:1063,LineaE,91,115.72062286145278
LineaE:1165,LineaA:1064,LineaE,73,92.02765494059096
LineaE:1165,LineaA:1065,LineaE,69,88.15206829413916
LineaE:1165,LineaA:1066,LineaE,42,53.25549643310563
LineaE:1165,LineaA:1067,LineaE,21,26.61357834865819
LineaE:1165,LineaA:1069,LineaE,1,1.348399100705481
LineaE:1165,LineaA:1070,LineaE,10,12.855869377399875
LineaE:1165,LineaA:1071,LineaE,13,16.45883691554002
LineaE:1165,LineaA:1072,LineaE,12,15.228560929154442
LineaE:1165,LineaA:1074,LineaE,6,7.516254289354325
LineaE:1165,LineaA:1076,LineaE,12,15.138972312805617
LineaE:1165,LineaB:1077,LineaE,49,62.36288705134318
LineaE:1165,LineaB:1078,LineaE,31,39.71378649015144
LineaE:1165,LineaB:1079,LineaE,28,35.487665865227896
LineaE:1165,LineaB:1080,LineaE,17,21.309097805495597
LineaE:1165,LineaB:1081,LineaE,68,87.10847812303035
LineaE:1165,LineaB:1082,LineaE,33,42.282858910051054
LineaE:1165,LineaB:1083,LineaE,45,56.98719694230921
LineaE:1165,LineaB:1084,LineaE,52,65.9125363951146
LineaE:1165,LineaB:1085,LineaE,41,51.98965232081451
LineaE:1165,LineaB:1086,LineaE,18,22.741016593179324
LineaE:1165,LineaB:1088,LineaE,10,12.84392165561227
LineaE:1165,LineaB:1089,LineaE,17,21.291230500893292
LineaE:1165,LineaB:1090,LineaE,8,10.049370727723673
LineaE:1165,LineaB:1092,LineaE,3,3.754018334776828
LineaE:1165,LineaC:1094,LineaE,139,176.69527462049155
LineaE:1165,LineaC:1095,LineaE,11,13.957930408113002
LineaE:1165,LineaC:1097,LineaE,8,9.993861817173494
LineaE:1165,LineaC:1098,LineaE,7,8.795744170063099
LineaE:1165,LineaC:1100,LineaE,1,1.2288473505888862
LineaE:1165,LineaC:1101,LineaE,3,3.75461542395428
LineaE:1165,LineaD:1103,LineaE,45,57.04382922309322
LineaE:1165,LineaD:1104,LineaE,30,38.3704815542009
LineaE:1165,LineaD:1105,LineaE,21,27.051752309601117
LineaE:1165,LineaD:1106,LineaE,21,26.488295692588444
LineaE:1165,LineaD:1107,LineaE,17,21.463881802991118
LineaE:1165,LineaD:1108,LineaE,27,34.268962396527
LineaE:1165,LineaD:1109,LineaE,41,51.58391175866039
LineaE:1165,LineaD:1110,LineaE,27,34.258581643061135
LineaE:1165,LineaD:1111,LineaE,33,42.14713678208447
LineaE:1165,LineaD:1112,LineaE,8,10.063422168105278
LineaE:1165,LineaD:1114,LineaE,6,7.549631367837346
LineaE:1165,LineaD:1115,LineaE,4,5.1429991503109775
LineaE:1165,LineaD:1116,LineaE,6,7.507643141497685
LineaE:1165,LineaD:1117,LineaE,3,3.7681526487653887
LineaE:1165,LineaE:1119,LineaE,72,90.57857302336117
LineaE:1165,LineaE:1120,LineaE,31,39.27414783095418
LineaE:1165,LineaE:1121,LineaE,67,84.42068174614023
LineaE:1165,LineaE:1122,LineaE,34,43.345172980714196
LineaE:1165,LineaE:1123,LineaE,47,59.48470839600886
LineaE:1165,LineaE:1124,LineaE,39,49.74886807042914
LineaE:1165,LineaE:1126,LineaE,70,88.84853306086305
LineaE:1165,LineaE:1127,LineaE,107,136.4651161164338
LineaE:1165,LineaE:1128,LineaE,127,161.68020711684815
LineaE:1165,LineaE:1129,LineaE,162,207.1238088188886
LineaE:1165,LineaE:1130,LineaE,145,184.76689047736295
LineaE:1165,LineaE:1131,LineaE,56,71.3274783233396
LineaE:1165,LineaE:1132,LineaE,109,138.40640563841197
LineaE:1165,LineaE:1133,LineaE,106,135.11599819153193
LineaE:1165,LineaE:1164,LineaE,34,43.3398054982045
LineaE:1165,LineaE:1166,LineaE,19,23.944904575534206
LineaE:1165,LineaH:1134,LineaE,22,27.63497316156669
LineaE:1165,LineaH:1135,LineaE,23,29.27322240174321
LineaE:1165,LineaH:1136,LineaE,24,30.962021900535596
LineaE:1165,LineaH:1137,LineaE,25,31.48336319955358
LineaE:1165,LineaH:1138,LineaE,49,62.57594958590766
LineaE:1165,LineaH:1139,LineaE,14,17.96617695529519
LineaE:1165,LineaH:1140,LineaE,171,216.8181667906607
LineaE:1165,LineaH:1141,LineaE,7,8.75276540341762
LineaE:1165,LineaH:1160,LineaE,9,11.271468208290607
LineaE:1165,LineaH:1161,LineaE,12,15.447223654298037
LineaE:1165,LineaH:1162,LineaE,5,6.438277626870612
LineaE:1165,LineaH:1163,LineaE,1,1.2491664413805532
LineaE:1166,LineaA:1059,LineaB,6,7.51513286247775
LineaE:1166,LineaA:1059,LineaE,29,36.76563958818688
LineaE:1166,LineaA:1060,LineaB,11,14.009174846267168
LineaE:1166,LineaA:1060,LineaE,46,58.63688953944524
LineaE:1166,LineaA:1061,LineaB,11,14.126155309893798
LineaE:1166,LineaA:1061,LineaE,41,51.623772296536636
LineaE:1166,LineaA:1062,LineaB,10,12.670258773769286
LineaE:1166,LineaA:1062,LineaE,22,27.782951899447408
LineaE:1166,LineaA:1063,LineaB,13,16.43532956690876
LineaE:1166,LineaA:1063,LineaE,61,77.84939297958016
LineaE:1166,LineaA:1064,LineaB,20,25.777883105502482
LineaE:1166,LineaA:1064,LineaE,56,72.12689881199013
LineaE:1166,LineaA:1065,LineaB,45,57.56538400524288
LineaE:1166,LineaA:1065,LineaE,59,75.58026716689395
LineaE:1166,LineaA:1066,LineaB,60,76.21705368845801
LineaE:1166,LineaA:1066,LineaE,28,35.54274765592348
LineaE:1166,LineaA:1067,LineaB,23,29.100591148759918
LineaE:1166,LineaA:1067,LineaE,17,21.312997523380165
LineaE:1166,LineaA:1069,LineaB,13,16.167679793776244
LineaE:1166,LineaA:1069,LineaE,5,6.462303938652619
LineaE:1166,LineaA:1070,LineaB,14,17.647620537233173
LineaE:1166,LineaA:1070,LineaE,11,14.30109104102114
LineaE:1166,LineaA:1071,LineaB,45,56.571972424589006
LineaE:1166,LineaA:1071,LineaE,21,27.185049262684487
LineaE:1166,LineaA:1072,LineaB,10,12.494445137110954
LineaE:1166,LineaA:1072,LineaE,6,7.692302007122505
LineaE:1166,LineaA:1074,LineaE,7,8.806049108073438
LineaE:1166,LineaA:1076,LineaB,21,26.434233589839955
LineaE:1166,LineaA:1076,LineaE,7,9.060570757789417
LineaE:1166,LineaB:1077,LineaB,1339,1696.3817728160755
LineaE:1166,LineaB:1077,LineaE,93,119.969835178932
LineaE:1166,LineaB:1078,LineaB,338,428.70782228081265
LineaE:1166,LineaB:1078,LineaE,23,29.709150214386213
LineaE:1166,LineaB:1079,LineaB,452,572.3230393828113
LineaE:1166,LineaB:1079,LineaE,41,52.177399748357125
LineaE:1166,LineaB:1080,LineaB,266,334.26820169557527
LineaE:1166,LineaB:1080,LineaE,34,43.22159208422051
LineaE:1166,LineaB:1081,LineaB,1610,2043.6498537082796
LineaE:1166,LineaB:1081,LineaE,115,147.11207029587467
LineaE:1166,LineaB:1082,LineaB,635,801.4103070638919
LineaE:1166,LineaB:1082,LineaE,52,66.10077989549018
LineaE:1166,LineaB:1083,LineaB,687,867.8428002695032
LineaE:1166,LineaB:1083,LineaE,49,63.35180489043887
LineaE:1166,LineaB:1084,LineaB,1044,1320.0288051739344
LineaE:1166,LineaB:1084,LineaE,82,104.32951934046211
LineaE:1166,LineaB:1085,LineaB,629,794.3761594066233
LineaE:1166,LineaB:1085,LineaE,71,91.78497007768087
LineaE:1166,LineaB:1086,LineaB,362,456.03069883265033
LineaE:1166,LineaB:1086,LineaE,49,62.300652123703436
LineaE:1166,LineaB:1088,LineaB,209,261.0367881926824
LineaE:1166,LineaB:1088,LineaE,30,38.20924936242431
LineaE:1166,LineaB:1089,LineaB,300,374.38140386869964
LineaE:1166,LineaB:1089,LineaE,27,34.34817338189553
LineaE:1166,LineaB:1090,LineaB,188,235.08024911094583
LineaE:1166,LineaB:1090,LineaE,24,30.841410459758734
LineaE:1166,LineaB:1092,LineaB,24,30.010574594627833
