periodo,origen,destino,viajes
diaria,LineaA:1060,LineaD:1112,29.0
diaria,LineaA:1060,LineaD:1113,23.0
diaria,LineaA:1060,LineaD:1114,30.0
diaria,LineaA:1060,LineaD:1115,64.0
diaria,LineaA:1060,LineaD:1116,88.0
diaria,LineaA:1060,LineaD:1117,20.0
diaria,LineaA:1060,LineaD:1118,113.0
diaria,LineaA:1060,LineaE:1132,9.0
diaria,LineaA:1060,LineaE:1131,3.0
diaria,LineaA:1060,LineaE:1130,10.0
diaria,LineaA:1060,LineaE:1129,7.0
diaria,LineaA:1060,LineaE:1128,15.0
diaria,LineaA:1060,LineaE:1127,9.0
diaria,LineaA:1060,LineaE:1126,9.0
diaria,LineaA:1060,LineaE:1125,6.0
diaria,LineaA:1060,LineaE:1124,2.0
diaria,LineaA:1060,LineaE:1123,27.0
diaria,LineaA:1060,LineaE:1122,12.0
diaria,LineaA:1060,LineaE:1121,164.0
diaria,LineaA:1060,LineaE:1120,39.0
diaria,LineaA:1060,LineaE:1119,101.0
diaria,LineaA:1060,LineaH:1134,50.0
diaria,LineaA:1060,LineaH:1135,61.0
diaria,LineaA:1060,LineaH:1136,58.0
diaria,LineaA:1060,LineaH:1137,35.0
diaria,LineaA:1060,LineaH:1138,30.0
diaria,LineaA:1060,LineaH:1139,30.0
diaria,LineaA:1060,LineaH:1140,95.0
diaria,LineaA:1060,LineaH:1141,27.0
diaria,LineaA:1060,LineaH:1160,100.0
diaria,LineaA:1060,LineaH:1161,187.0
diaria,LineaA:1060,LineaH:1162,171.0
diaria,LineaA:1060,LineaH:1163,86.0
diaria,LineaA:1060,LineaE:1166,45.0
diaria,LineaA:1060,LineaE:1165,105.0
diaria,LineaA:1060,LineaE:1164,32.0
diaria,LineaA:1061,LineaA:1059,253.0
diaria,LineaA:1061,LineaA:1060,102.0
diaria,LineaA:1061,LineaA:1062,35.0
diaria,LineaA:1061,LineaA:1063,285.0
diaria,LineaA:1061,LineaA:1064,319.0
diaria,LineaA:1061,LineaA:1065,304.0
diaria,LineaA:1061,LineaA:1066,292.0
diaria,LineaA:1061,LineaA:1067,193.0
diaria,LineaA:1061,LineaA:1068,212.0
diaria,LineaA:1061,LineaA:1069,290.0
diaria,LineaA:1061,LineaA:1070,16.0
diaria,LineaA:1061,LineaA:1071,582.0
diaria,LineaA:1061,LineaA:1072,352.0
diaria,LineaA:1061,LineaA:1073,344.0
diaria,LineaA:1061,LineaA:1074,313.0
diaria,LineaA:1061,LineaA:1075,571.0
diaria,LineaA:1061,LineaA:1076,1023.0
diaria,LineaA:1061,LineaB:1077,10.0
diaria,LineaA:1061,LineaB:1079,2.0
diaria,LineaA:1061,LineaB:1080,2.0
diaria,LineaA:1061,LineaB:1081,6.0
diaria,LineaA:1061,LineaB:1082,16.0
diaria,LineaA:1061,LineaB:1084,1.0
diaria,LineaA:1061,LineaB:1083,22.0
diaria,LineaA:1061,LineaB:1085,42.0
diaria,LineaA:1061,LineaB:1086,41.0
diaria,LineaA:1061,LineaB:1087,15.0
diaria,LineaA:1061,LineaB:1088,29.0
diaria,LineaA:1061,LineaB:1089,45.0
diaria,LineaA:1061,LineaB:1090,54.0
diaria,LineaA:1061,LineaB:1091,54.0
diaria,LineaA:1061,LineaB:1092,36.0
diaria,LineaA:1061,LineaB:1093,40.0
diaria,LineaA:1061,LineaC:1094,444.0
diaria,LineaA:1061,LineaC:1095,40.0
diaria,LineaA:1061,LineaC:1096,46.0
diaria,LineaA:1061,LineaC:1097,29.0
diaria,LineaA:1061,LineaC:1098,54.0
diaria,LineaA:1061,LineaC:1099,7.0
diaria,LineaA:1061,LineaC:1100,53.0
diaria,LineaA:1061,LineaC:1101,66.0
diaria,LineaA:1061,LineaC:1102,88.0
diaria,LineaA:1061,LineaD:1103,56.0
diaria,LineaA:1061,LineaD:1104,24.0
diaria,LineaA:1061,LineaD:1105,14.0
diaria,LineaA:1061,LineaD:1106,51.0
diaria,LineaA:1061,LineaD:1107,26.0
diaria,LineaA:1061,LineaD:1108,42.0
diaria,LineaA:1061,LineaD:1109,23.0
diaria,LineaA:1061,LineaD:1110,30.0
diaria,LineaA:1061,LineaD:1111,72.0
diaria,LineaA:1061,LineaD:1112,15.0
diaria,LineaA:1061,LineaD:1113,23.0
diaria,LineaA:1061,LineaD:1114,22.0
diaria,LineaA:1061,LineaD:1115,45.0
diaria,LineaA:1061,LineaD:1116,76.0
diaria,LineaA:1061,LineaD:1117,5.0
diaria,LineaA:1061,LineaD:1118,99.0
diaria,LineaA:1061,LineaE:1133,6.0
diaria,LineaA:1061,LineaE:1131,9.0
diaria,LineaA:1061,LineaE:1130,2.0
diaria,LineaA:1061,LineaE:1128,4.0
diaria,LineaA:1061,LineaE:1127,8.0
diaria,LineaA:1061,LineaE:1125,6.0
diaria,LineaA:1061,LineaE:1124,3.0
diaria,LineaA:1061,LineaE:1123,1.0
diaria,LineaA:1061,LineaE:1122,4.0
diaria,LineaA:1061,LineaE:1121,150.0
diaria,LineaA:1061,LineaE:1120,33.0
diaria,LineaA:1061,LineaE:1119,114.0
diaria,LineaA:1061,LineaH:1134,47.0
diaria,LineaA:1061,LineaH:1135,49.0
diaria,LineaA:1061,LineaH:1136,42.0
diaria,LineaA:1061,LineaH:1137,47.0
diaria,LineaA:1061,LineaH:1138,22.0
diaria,LineaA:1061,LineaH:1139,33.0
diaria,LineaA:1061,LineaH:1140,71.0
diaria,LineaA:1061,LineaH:1141,40.0
diaria,LineaA:1061,LineaH:1160,83.0
diaria,LineaA:1061,LineaH:1161,165.0
diaria,LineaA:1061,LineaH:1162,155.0
diaria,LineaA:1061,LineaH:1163,74.0
diaria,LineaA:1061,LineaE:1166,33.0
diaria,LineaA:1061,LineaE:1165,110.0
diaria,LineaA:1061,LineaE:1164,31.0
diaria,LineaA:1062,LineaA:1059,175.0
diaria,LineaA:1062,LineaA:1060,171.0
diaria,LineaA:1062,LineaA:1061,60.0
diaria,LineaA:1062,LineaA:1063,93.0
diaria,LineaA:1062,LineaA:1064,246.0
diaria,LineaA:1062,LineaA:1065,207.0
diaria,LineaA:1062,LineaA:1066,200.0
diaria,LineaA:1062,LineaA:1067,90.0
diaria,LineaA:1062,LineaA:1068,108.0
diaria,LineaA:1062,LineaA:1069,203.0
diaria,LineaA:1062,LineaA:1070,2.0
diaria,LineaA:1062,LineaA:1071,341.0
diaria,LineaA:1062,LineaA:1072,281.0
diaria,LineaA:1062,LineaA:1073,215.0
diaria,LineaA:1062,LineaA:1074,202.0
diaria,LineaA:1062,LineaA:1075,301.0
diaria,LineaA:1062,LineaA:1076,604.0
diaria,LineaA:1062,LineaB:1077,21.0
diaria,LineaA:1062,LineaB:1078,3.0
diaria,LineaA:1062,LineaB:1079,7.0
diaria,LineaA:1062,LineaB:1081,12.0
diaria,LineaA:1062,LineaB:1084,7.0
diaria,LineaA:1062,LineaB:1083,7.0
diaria,LineaA:1062,LineaB:1085,29.0
diaria,LineaA:1062,LineaB:1086,16.0
diaria,LineaA:1062,LineaB:1087,9.0
diaria,LineaA:1062,LineaB:1088,11.0
diaria,LineaA:1062,LineaB:1089,17.0
diaria,LineaA:1062,LineaB:1090,28.0
diaria,LineaA:1062,LineaB:1091,25.0
diaria,LineaA:1062,LineaB:1092,17.0
diaria,LineaA:1062,LineaB:1093,36.0
diaria,LineaA:1062,LineaC:1094,333.0
diaria,LineaA:1062,LineaC:1095,21.0
diaria,LineaA:1062,LineaC:1096,18.0
diaria,LineaA:1062,LineaC:1097,5.0
diaria,LineaA:1062,LineaC:1098,23.0
diaria,LineaA:1062,LineaC:1099,13.0
diaria,LineaA:1062,LineaC:1100,21.0
diaria,LineaA:1062,LineaC:1101,22.0
diaria,LineaA:1062,LineaC:1102,88.0
diaria,LineaA:1062,LineaD:1103,61.0
diaria,LineaA:1062,LineaD:1104,26.0
diaria,LineaA:1062,LineaD:1105,23.0
diaria,LineaA:1062,LineaD:1106,32.0
diaria,LineaA:1062,LineaD:1107,26.0
diaria,LineaA:1062,LineaD:1108,21.0
diaria,LineaA:1062,LineaD:1109,4.0
diaria,LineaA:1062,LineaD:1110,15.0
diaria,LineaA:1062,LineaD:1111,64.0
diaria,LineaA:1062,LineaD:1112,27.0
diaria,LineaA:1062,LineaD:1113,20.0
diaria,LineaA:1062,LineaD:1114,27.0
diaria,LineaA:1062,LineaD:1115,37.0
diaria,LineaA:1062,LineaD:1116,63.0
diaria,LineaA:1062,LineaD:1117,5.0
diaria,LineaA:1062,LineaD:1118,43.0
diaria,LineaA:1062,LineaE:1133,4.0
diaria,LineaA:1062,LineaE:1131,2.0
diaria,LineaA:1062,LineaE:1130,20.0
diaria,LineaA:1062,LineaE:1129,4.0
diaria,LineaA:1062,LineaE:1127,4.0
diaria,LineaA:1062,LineaE:1126,8.0
diaria,LineaA:1062,LineaE:1125,16.0
diaria,LineaA:1062,LineaE:1124,6.0
diaria,LineaA:1062,LineaE:1123,6.0
diaria,LineaA:1062,LineaE:1122,11.0
diaria,LineaA:1062,LineaE:1121,105.0
diaria,LineaA:1062,LineaE:1120,10.0
diaria,LineaA:1062,LineaE:1119,43.0
diaria,LineaA:1062,LineaH:1134,20.0
diaria,LineaA:1062,LineaH:1135,36.0
diaria,LineaA:1062,LineaH:1136,34.0
diaria,LineaA:1062,LineaH:1137,46.0
diaria,LineaA:1062,LineaH:1138,23.0
diaria,LineaA:1062,LineaH:1139,24.0
diaria,LineaA:1062,LineaH:1140,37.0
diaria,LineaA:1062,LineaH:1141,21.0
diaria,LineaA:1062,LineaH:1160,79.0
diaria,LineaA:1062,LineaH:1161,127.0
diaria,LineaA:1062,LineaH:1162,123.0
diaria,LineaA:1062,LineaH:1163,51.0
diaria,LineaA:1062,LineaE:1166,44.0
diaria,LineaA:1062,LineaE:1165,74.0
diaria,LineaA:1062,LineaE:1164,30.0
diaria,LineaA:1063,LineaA:1059,470.0
diaria,LineaA:1063,LineaA:1060,384.0
diaria,LineaA:1063,LineaA:1061,314.0
diaria,LineaA:1063,LineaA:1062,109.0
diaria,LineaA:1063,LineaA:1064,156.0
diaria,LineaA:1063,LineaA:1065,455.0
diaria,LineaA:1063,LineaA:1066,421.0
diaria,LineaA:1063,LineaA:1067,266.0
diaria,LineaA:1063,LineaA:1068,228.0
diaria,LineaA:1063,LineaA:1069,414.0
diaria,LineaA:1063,LineaA:1070,34.0
diaria,LineaA:1063,LineaA:1071,735.0
diaria,LineaA:1063,LineaA:1072,452.0
diaria,LineaA:1063,LineaA:1073,408.0
diaria,LineaA:1063,LineaA:1074,399.0
diaria,LineaA:1063,LineaA:1075,732.0
diaria,LineaA:1063,LineaA:1076,1185.0
diaria,LineaA:1063,LineaB:1077,78.0
diaria,LineaA:1063,LineaB:1078,11.0
diaria,LineaA:1063,LineaB:1079,29.0
diaria,LineaA:1063,LineaB:1080,22.0
diaria,LineaA:1063,LineaB:1081,35.0
diaria,LineaA:1063,LineaB:1082,14.0
diaria,LineaA:1063,LineaB:1084,23.0
diaria,LineaA:1063,LineaB:1083,9.0
diaria,LineaA:1063,LineaB:1085,41.0
diaria,LineaA:1063,LineaB:1086,45.0
diaria,LineaA:1063,LineaB:1087,26.0
diaria,LineaA:1063,LineaB:1088,35.0
diaria,LineaA:1063,LineaB:1089,87.0
diaria,LineaA:1063,LineaB:1090,73.0
diaria,LineaA:1063,LineaB:1091,74.0
diaria,LineaA:1063,LineaB:1092,64.0
diaria,LineaA:1063,LineaB:1093,44.0
diaria,LineaA:1063,LineaC:1094,624.0
diaria,LineaA:1063,LineaC:1095,83.0
diaria,LineaA:1063,LineaC:1096,66.0
diaria,LineaA:1063,LineaC:1097,21.0
diaria,LineaA:1063,LineaC:1098,102.0
diaria,LineaA:1063,LineaC:1099,10.0
diaria,LineaA:1063,LineaC:1100,88.0
diaria,LineaA:1063,LineaC:1101,115.0
diaria,LineaA:1063,LineaC:1102,140.0
diaria,LineaA:1063,LineaD:1103,111.0
diaria,LineaA:1063,LineaD:1104,84.0
diaria,LineaA:1063,LineaD:1105,29.0
diaria,LineaA:1063,LineaD:1106,48.0
diaria,LineaA:1063,LineaD:1107,50.0
diaria,LineaA:1063,LineaD:1108,79.0
diaria,LineaA:1063,LineaD:1109,47.0
diaria,LineaA:1063,LineaD:1110,33.0
diaria,LineaA:1063,LineaD:1111,70.0
diaria,LineaA:1063,LineaD:1112,35.0
diaria,LineaA:1063,LineaD:1113,25.0
diaria,LineaA:1063,LineaD:1114,34.0
diaria,LineaA:1063,LineaD:1115,73.0
diaria,LineaA:1063,LineaD:1116,108.0
diaria,LineaA:1063,LineaD:1117,25.0
diaria,LineaA:1063,LineaD:1118,127.0
diaria,LineaA:1063,LineaE:1133,12.0
diaria,LineaA:1063,LineaE:1132,8.0
diaria,LineaA:1063,LineaE:1131,6.0
diaria,LineaA:1063,LineaE:1130,6.0
diaria,LineaA:1063,LineaE:1129,20.0
diaria,LineaA:1063,LineaE:1128,10.0
diaria,LineaA:1063,LineaE:1127,17.0
diaria,LineaA:1063,LineaE:1126,9.0
diaria,LineaA:1063,LineaE:1125,23.0
diaria,LineaA:1063,LineaE:1124,5.0
diaria,LineaA:1063,LineaE:1123,21.0
diaria,LineaA:1063,LineaE:1122,11.0
diaria,LineaA:1063,LineaE:1121,187.0
diaria,LineaA:1063,LineaE:1120,22.0
diaria,LineaA:1063,LineaE:1119,92.0
diaria,LineaA:1063,LineaH:1134,71.0
diaria,LineaA:1063,LineaH:1135,96.0
diaria,LineaA:1063,LineaH:1136,53.0
diaria,LineaA:1063,LineaH:1137,53.0
diaria,LineaA:1063,LineaH:1138,50.0
diaria,LineaA:1063,LineaH:1139,41.0
diaria,LineaA:1063,LineaH:1140,87.0
diaria,LineaA:1063,LineaH:1141,30.0
diaria,LineaA:1063,LineaH:1160,141.0
diaria,LineaA:1063,LineaH:1161,249.0
diaria,LineaA:1063,LineaH:1162,283.0
diaria,LineaA:1063,LineaH:1163,110.0
diaria,LineaA:1063,LineaE:1166,70.0
diaria,LineaA:1063,LineaE:1165,138.0
diaria,LineaA:1063,LineaE:1164,49.0
diaria,LineaA:1064,LineaA:1059,517.0
diaria,LineaA:1064,LineaA:1060,415.0
diaria,LineaA:1064,LineaA:1061,317.0
diaria,LineaA:1064,LineaA:1062,209.0
diaria,LineaA:1064,LineaA:1063,127.0
diaria,LineaA:1064,LineaA:1065,133.0
diaria,LineaA:1064,LineaA:1066,299.0
diaria,LineaA:1064,LineaA:1067,280.0
diaria,LineaA:1064,LineaA:1068,211.0
diaria,LineaA:1064,LineaA:1069,397.0
diaria,LineaA:1064,LineaA:1070,24.0
diaria,LineaA:1064,LineaA:1071,681.0
diaria,LineaA:1064,LineaA:1072,416.0
diaria,LineaA:1064,LineaA:1073,362.0
diaria,LineaA:1064,LineaA:1074,385.0
diaria,LineaA:1064,LineaA:1075,558.0
diaria,LineaA:1064,LineaA:1076,1037.0
diaria,LineaA:1064,LineaB:1077,77.0
diaria,LineaA:1064,LineaB:1078,10.0
diaria,LineaA:1064,LineaB:1079,7.0
diaria,LineaA:1064,LineaB:1080,6.0
diaria,LineaA:1064,LineaB:1081,11.0
diaria,LineaA:1064,LineaB:1082,4.0
diaria,LineaA:1064,LineaB:1084,18.0
diaria,LineaA:1064,LineaB:1083,12.0
diaria,LineaA:1064,LineaB:1085,17.0
diaria,LineaA:1064,LineaB:1086,21.0
diaria,LineaA:1064,LineaB:1087,31.0
diaria,LineaA:1064,LineaB:1088,37.0
diaria,LineaA:1064,LineaB:1089,56.0
diaria,LineaA:1064,LineaB:1090,66.0
diaria,LineaA:1064,LineaB:1091,72.0
diaria,LineaA:1064,LineaB:1092,97.0
diaria,LineaA:1064,LineaB:1093,42.0
diaria,LineaA:1064,LineaC:1094,762.0
diaria,LineaA:1064,LineaC:1095,54.0
diaria,LineaA:1064,LineaC:1096,60.0
diaria,LineaA:1064,LineaC:1097,29.0
diaria,LineaA:1064,LineaC:1098,75.0
diaria,LineaA:1064,LineaC:1099,8.0
diaria,LineaA:1064,LineaC:1100,79.0
diaria,LineaA:1064,LineaC:1101,73.0
diaria,LineaA:1064,LineaC:1102,167.0
diaria,LineaA:1064,LineaD:1103,102.0
diaria,LineaA:1064,LineaD:1104,49.0
diaria,LineaA:1064,LineaD:1105,25.0
diaria,LineaA:1064,LineaD:1106,2.0
diaria,LineaA:1064,LineaD:1107,22.0
diaria,LineaA:1064,LineaD:1108,25.0
diaria,LineaA:1064,LineaD:1109,31.0
diaria,LineaA:1064,LineaD:1110,13.0
diaria,LineaA:1064,LineaD:1111,71.0
diaria,LineaA:1064,LineaD:1112,40.0
diaria,LineaA:1064,LineaD:1113,7.0
diaria,LineaA:1064,LineaD:1114,17.0
diaria,LineaA:1064,LineaD:1115,56.0
diaria,LineaA:1064,LineaD:1116,91.0
diaria,LineaA:1064,LineaD:1117,15.0
diaria,LineaA:1064,LineaD:1118,132.0
diaria,LineaA:1064,LineaE:1133,15.0
diaria,LineaA:1064,LineaE:1132,3.0
diaria,LineaA:1064,LineaE:1131,5.0
diaria,LineaA:1064,LineaE:1130,1.0
diaria,LineaA:1064,LineaE:1129,6.0
diaria,LineaA:1064,LineaE:1128,4.0
diaria,LineaA:1064,LineaE:1127,7.0
diaria,LineaA:1064,LineaE:1126,6.0
diaria,LineaA:1064,LineaE:1125,21.0
diaria,LineaA:1064,LineaE:1124,13.0
diaria,LineaA:1064,LineaE:1123,21.0
diaria,LineaA:1064,LineaE:1122,7.0
diaria,LineaA:1064,LineaE:1121,201.0
diaria,LineaA:1064,LineaE:1120,40.0
diaria,LineaA:1064,LineaE:1119,102.0
diaria,LineaA:1064,LineaH:1134,82.0
diaria,LineaA:1064,LineaH:1135,115.0
diaria,LineaA:1064,LineaH:1136,79.0
diaria,LineaA:1064,LineaH:1137,136.0
diaria,LineaA:1064,LineaH:1138,62.0
diaria,LineaA:1064,LineaH:1139,38.0
diaria,LineaA:1064,LineaH:1140,102.0
diaria,LineaA:1064,LineaH:1141,60.0
diaria,LineaA:1064,LineaH:1160,115.0
diaria,LineaA:1064,LineaH:1161,178.0
diaria,LineaA:1064,LineaH:1162,171.0
diaria,LineaA:1064,LineaH:1163,82.0
diaria,LineaA:1064,LineaE:1166,63.0
diaria,LineaA:1064,LineaE:1165,110.0
diaria,LineaA:1064,LineaE:1164,45.0
diaria,LineaA:1065,LineaA:1059,542.0
diaria,LineaA:1065,LineaA:1060,393.0
diaria,LineaA:1065,LineaA:1061,304.0
diaria,LineaA:1065,LineaA:1062,201.0
diaria,LineaA:1065,LineaA:1063,423.0
diaria,LineaA:1065,LineaA:1064,160.0
diaria,LineaA:1065,LineaA:1066,101.0
diaria,LineaA:1065,LineaA:1067,186.0
diaria,LineaA:1065,LineaA:1068,163.0
diaria,LineaA:1065,LineaA:1069,259.0
diaria,LineaA:1065,LineaA:1070,13.0
diaria,LineaA:1065,LineaA:1071,543.0
diaria,LineaA:1065,LineaA:1072,289.0
diaria,LineaA:1065,LineaA:1073,265.0
diaria,LineaA:1065,LineaA:1074,284.0
diaria,LineaA:1065,LineaA:1075,449.0
diaria,LineaA:1065,LineaA:1076,739.0
diaria,LineaA:1065,LineaB:1077,45.0
diaria,LineaA:1065,LineaB:1078,7.0
diaria,LineaA:1065,LineaB:1079,9.0
diaria,LineaA:1065,LineaB:1081,13.0
diaria,LineaA:1065,LineaB:1082,16.0
diaria,LineaA:1065,LineaB:1084,11.0
diaria,LineaA:1065,LineaB:1083,10.0
diaria,LineaA:1065,LineaB:1085,15.0
diaria,LineaA:1065,LineaB:1086,26.0
diaria,LineaA:1065,LineaB:1087,5.0
diaria,LineaA:1065,LineaB:1088,21.0
diaria,LineaA:1065,LineaB:1089,41.0
diaria,LineaA:1065,LineaB:1090,43.0
diaria,LineaA:1065,LineaB:1091,72.0
diaria,LineaA:1065,LineaB:1092,54.0
diaria,LineaA:1065,LineaB:1093,39.0
diaria,LineaA:1065,LineaC:1094,433.0
diaria,LineaA:1065,LineaC:1095,44.0
diaria,LineaA:1065,LineaC:1096,46.0
diaria,LineaA:1065,LineaC:1097,9.0
diaria,LineaA:1065,LineaC:1098,70.0
diaria,LineaA:1065,LineaC:1099,18.0
diaria,LineaA:1065,LineaC:1100,46.0
diaria,LineaA:1065,LineaC:1101,49.0
diaria,LineaA:1065,LineaC:1102,122.0
diaria,LineaA:1065,LineaD:1103,81.0
diaria,LineaA:1065,LineaD:1104,37.0
diaria,LineaA:1065,LineaD:1105,11.0
diaria,LineaA:1065,LineaD:1106,18.0
diaria,LineaA:1065,LineaD:1107,20.0
diaria,LineaA:1065,LineaD:1108,34.0
diaria,LineaA:1065,LineaD:1109,14.0
diaria,LineaA:1065,LineaD:1110,27.0
diaria,LineaA:1065,LineaD:1111,54.0
diaria,LineaA:1065,LineaD:1112,22.0
diaria,LineaA:1065,LineaD:1113,15.0
diaria,LineaA:1065,LineaD:1114,20.0
diaria,LineaA:1065,LineaD:1115,47.0
diaria,LineaA:1065,LineaD:1116,51.0
diaria,LineaA:1065,LineaD:1117,17.0
diaria,LineaA:1065,LineaD:1118,75.0
diaria,LineaA:1065,LineaE:1133,7.0
diaria,LineaA:1065,LineaE:1132,5.0
diaria,LineaA:1065,LineaE:1131,6.0
diaria,LineaA:1065,LineaE:1130,7.0
diaria,LineaA:1065,LineaE:1129,2.0
diaria,LineaA:1065,LineaE:1128,13.0
diaria,LineaA:1065,LineaE:1127,5.0
diaria,LineaA:1065,LineaE:1126,7.0
diaria,LineaA:1065,LineaE:1125,16.0
diaria,LineaA:1065,LineaE:1124,3.0
diaria,LineaA:1065,LineaE:1123,15.0
diaria,LineaA:1065,LineaE:1122,13.0
diaria,LineaA:1065,LineaE:1121,153.0
diaria,LineaA:1065,LineaE:1120,11.0
diaria,LineaA:1065,LineaE:1119,99.0
diaria,LineaA:1065,LineaH:1134,40.0
diaria,LineaA:1065,LineaH:1135,29.0
diaria,LineaA:1065,LineaH:1136,55.0
diaria,LineaA:1065,LineaH:1137,63.0
diaria,LineaA:1065,LineaH:1138,68.0
diaria,LineaA:1065,LineaH:1139,48.0
diaria,LineaA:1065,LineaH:1140,40.0
diaria,LineaA:1065,LineaH:1141,50.0
diaria,LineaA:1065,LineaH:1160,76.0
diaria,LineaA:1065,LineaH:1161,194.0
diaria,LineaA:1065,LineaH:1162,198.0
diaria,LineaA:1065,LineaH:1163,86.0
diaria,LineaA:1065,LineaE:1166,34.0
diaria,LineaA:1065,LineaE:1165,85.0
diaria,LineaA:1065,LineaE:1164,24.0
diaria,LineaA:1066,LineaA:1059,691.0
diaria,LineaA:1066,LineaA:1060,390.0
diaria,LineaA:1066,LineaA:1061,326.0
diaria,LineaA:1066,LineaA:1062,209.0
diaria,LineaA:1066,LineaA:1063,413.0
diaria,LineaA:1066,LineaA:1064,322.0
diaria,LineaA:1066,LineaA:1065,126.0
diaria,LineaA:1066,LineaA:1067,54.0
diaria,LineaA:1066,LineaA:1068,160.0
diaria,LineaA:1066,LineaA:1069,175.0
diaria,LineaA:1066,LineaA:1070,16.0
diaria,LineaA:1066,LineaA:1071,348.0
diaria,LineaA:1066,LineaA:1072,183.0
diaria,LineaA:1066,LineaA:1073,246.0
diaria,LineaA:1066,LineaA:1074,165.0
diaria,LineaA:1066,LineaA:1075,300.0
diaria,LineaA:1066,LineaA:1076,465.0
diaria,LineaA:1066,LineaB:1077,16.0
diaria,LineaA:1066,LineaB:1078,5.0
diaria,LineaA:1066,LineaB:1079,14.0
diaria,LineaA:1066,LineaB:1080,2.0
diaria,LineaA:1066,LineaB:1081,23.0
diaria,LineaA:1066,LineaB:1082,7.0
diaria,LineaA:1066,LineaB:1084,12.0
diaria,LineaA:1066,LineaB:1083,13.0
diaria,LineaA:1066,LineaB:1085,41.0
diaria,LineaA:1066,LineaB:1086,16.0
diaria,LineaA:1066,LineaB:1087,8.0
diaria,LineaA:1066,LineaB:1088,18.0
diaria,LineaA:1066,LineaB:1089,36.0
diaria,LineaA:1066,LineaB:1090,45.0
diaria,LineaA:1066,LineaB:1091,50.0
diaria,LineaA:1066,LineaB:1092,59.0
diaria,LineaA:1066,LineaB:1093,48.0
diaria,LineaA:1066,LineaC:1094,404.0
diaria,LineaA:1066,LineaC:1095,36.0
diaria,LineaA:1066,LineaC:1096,33.0
diaria,LineaA:1066,LineaC:1097,12.0
diaria,LineaA:1066,LineaC:1098,47.0
diaria,LineaA:1066,LineaC:1099,4.0
diaria,LineaA:1066,LineaC:1100,31.0
diaria,LineaA:1066,LineaC:1101,43.0
diaria,LineaA:1066,LineaC:1102,122.0
diaria,LineaA:1066,LineaD:1103,76.0
diaria,LineaA:1066,LineaD:1104,49.0
diaria,LineaA:1066,LineaD:1105,13.0
diaria,LineaA:1066,LineaD:1106,15.0
diaria,LineaA:1066,LineaD:1107,12.0
diaria,LineaA:1066,LineaD:1108,33.0
diaria,LineaA:1066,LineaD:1109,18.0
diaria,LineaA:1066,LineaD:1110,15.0
diaria,LineaA:1066,LineaD:1111,11.0
diaria,LineaA:1066,LineaD:1112,10.0
diaria,LineaA:1066,LineaD:1113,8.0
diaria,LineaA:1066,LineaD:1114,5.0
diaria,LineaA:1066,LineaD:1115,30.0
diaria,LineaA:1066,LineaD:1116,43.0
diaria,LineaA:1066,LineaD:1117,16.0
diaria,LineaA:1066,LineaD:1118,62.0
diaria,LineaA:1066,LineaE:1133,12.0
diaria,LineaA:1066,LineaE:1132,6.0
diaria,LineaA:1066,LineaE:1131,1.0
diaria,LineaA:1066,LineaE:1130,9.0
diaria,LineaA:1066,LineaE:1129,16.0
diaria,LineaA:1066,LineaE:1128,5.0
diaria,LineaA:1066,LineaE:1127,7.0
diaria,LineaA:1066,LineaE:1126,7.0
diaria,LineaA:1066,LineaE:1125,13.0
diaria,LineaA:1066,LineaE:1124,14.0
diaria,LineaA:1066,LineaE:1123,15.0
diaria,LineaA:1066,LineaE:1122,22.0
diaria,LineaA:1066,LineaE:1121,114.0
diaria,LineaA:1066,LineaE:1120,8.0
diaria,LineaA:1066,LineaE:1119,45.0
diaria,LineaA:1066,LineaH:1134,42.0
diaria,LineaA:1066,LineaH:1135,97.0
diaria,LineaA:1066,LineaH:1136,84.0
diaria,LineaA:1066,LineaH:1137,63.0
diaria,LineaA:1066,LineaH:1138,51.0
diaria,LineaA:1066,LineaH:1139,31.0
diaria,LineaA:1066,LineaH:1140,54.0
diaria,LineaA:1066,LineaH:1141,27.0
diaria,LineaA:1066,LineaH:1160,55.0
diaria,LineaA:1066,LineaH:1161,122.0
diaria,LineaA:1066,LineaH:1162,98.0
diaria,LineaA:1066,LineaH:1163,53.0
diaria,LineaA:1066,LineaE:1166,23.0
diaria,LineaA:1066,LineaE:1165,52.0
diaria,LineaA:1066,LineaE:1164,21.0
diaria,LineaA:1067,LineaA:1059,444.0
diaria,LineaA:1067,LineaA:1060,234.0
diaria,LineaA:1067,LineaA:1061,204.0
diaria,LineaA:1067,LineaA:1062,92.0
diaria,LineaA:1067,LineaA:1063,249.0
diaria,LineaA:1067,LineaA:1064,298.0
diaria,LineaA:1067,LineaA:1065,177.0
diaria,LineaA:1067,LineaA:1066,49.0
diaria,LineaA:1067,LineaA:1068,91.0
diaria,LineaA:1067,LineaA:1069,178.0
diaria,LineaA:1067,LineaA:1070,15.0
diaria,LineaA:1067,LineaA:1071,303.0
diaria,LineaA:1067,LineaA:1072,146.0
diaria,LineaA:1067,LineaA:1073,173.0
diaria,LineaA:1067,LineaA:1074,141.0
diaria,LineaA:1067,LineaA:1075,241.0
diaria,LineaA:1067,LineaA:1076,431.0
diaria,LineaA:1067,LineaB:1077,29.0
diaria,LineaA:1067,LineaB:1078,6.0
diaria,LineaA:1067,LineaB:1079,3.0
diaria,LineaA:1067,LineaB:1080,3.0
