comp_origen,comp_destino,paso5,sbase,nombre_origen,nombre_destino
LineaB:1082,LineaE:1132,7.70530158961242,8.0,Dorrego,Varela
LineaB:1082,LineaE:1133,15.392017312824937,43.0,Dorrego,Plaza de los Virreyes
LineaB:1082,LineaE:1164,151.37206895515567,29.0,Dorrego,Retiro
LineaB:1082,LineaE:1165,280.2068118391574,41.0,Dorrego,Catalinas
LineaB:1082,LineaE:1166,456.4737407944664,929.0,Dorrego,Correo Central / Leandro N. Alem
LineaB:1082,LineaH:1134,138.0009566608254,207.0,Dorrego,Hospitales
LineaB:1082,LineaH:1135,109.78275234165523,177.0,Dorrego,Parque Patricios
LineaB:1082,LineaH:1136,115.63785362441048,106.0,Dorrego,Caseros
LineaB:1082,LineaH:1137,63.826724761066934,103.0,Dorrego,Inclan
LineaB:1082,LineaH:1138,63.74904756016334,110.0,Dorrego,Humberto 1 / Jujuy
LineaB:1082,LineaH:1139,82.46978208685063,105.0,Dorrego,Venezuela
LineaB:1082,LineaH:1140,280.46590189629893,116.0,Dorrego,Once / Plaza Miserere
LineaB:1082,LineaH:1141,358.74572844775565,563.0,Dorrego,Corrientes / Pueyrredon
LineaB:1082,LineaH:1160,98.63451034394673,51.0,Dorrego,Cordoba
LineaB:1082,LineaH:1161,79.90997467467618,56.0,Dorrego,Pueyrredon / Santa Fe
LineaB:1082,LineaH:1162,64.6988238941285,89.0,Dorrego,Las Heras
LineaB:1082,LineaH:1163,17.631519912657613,43.0,Dorrego,Facultad de Derecho
LineaB:1083,LineaA:1059,14.139744069915114,22.0,angel Gallardo,San Pedrito
LineaB:1083,LineaA:1060,17.981709308527638,21.0,angel Gallardo,San Jose de Flores
LineaB:1083,LineaA:1061,15.248567522804072,21.0,angel Gallardo,Carabobo
LineaB:1083,LineaA:1062,19.091566935482245,0.0,angel Gallardo,Puan
LineaB:1083,LineaA:1063,13.97695376428269,11.0,angel Gallardo,Primera Junta
LineaB:1083,LineaA:1064,4.983927726510646,12.0,angel Gallardo,Acoyte
LineaB:1083,LineaA:1065,16.803584199818864,9.0,angel Gallardo,Rio de Janeiro
LineaB:1083,LineaA:1066,18.255923260959737,10.0,angel Gallardo,Castro Barros
LineaB:1083,LineaA:1067,10.116235412875811,11.0,angel Gallardo,Loria
LineaB:1083,LineaA:1069,28.675998349891444,10.0,angel Gallardo,Alberti
LineaB:1083,LineaA:1070,25.235769392597724,6.0,angel Gallardo,Pasco
LineaB:1083,LineaA:1071,76.54149302623755,50.0,angel Gallardo,Congreso
LineaB:1083,LineaA:1072,34.46620772169091,39.0,angel Gallardo,Saenz Peña
LineaB:1083,LineaA:1074,12.507982214103237,7.0,angel Gallardo,Piedras
LineaB:1083,LineaA:1076,111.76164190743805,72.0,angel Gallardo,Plaza de Mayo
LineaB:1083,LineaB:1077,628.3210414335505,668.0,angel Gallardo,Juan Manuel de Rosas
LineaB:1083,LineaB:1078,154.08651855245583,189.0,angel Gallardo,Echeverria
LineaB:1083,LineaB:1079,168.7310312672097,249.0,angel Gallardo,De Los Incas - Parque Chas
LineaB:1083,LineaB:1080,154.8271128717821,133.0,angel Gallardo,Tronador - Villa Ortuzar
LineaB:1083,LineaB:1081,528.202032870512,532.0,angel Gallardo,Federico Lacroze
LineaB:1083,LineaB:1082,271.3542156606767,306.0,angel Gallardo,Dorrego
LineaB:1083,LineaB:1084,149.41385047203053,147.0,angel Gallardo,Malabia
LineaB:1083,LineaB:1085,158.1608097341275,138.0,angel Gallardo,Medrano
LineaB:1083,LineaB:1086,344.3416677804588,391.0,angel Gallardo,Carlos Gardel
LineaB:1083,LineaB:1088,266.01340102922256,324.0,angel Gallardo,Pasteur
LineaB:1083,LineaB:1089,390.99662821307214,568.0,angel Gallardo,Callao [B]
LineaB:1083,LineaB:1090,384.9781095476571,558.0,angel Gallardo,Uruguay
LineaB:1083,LineaB:1092,467.905138268487,709.0,angel Gallardo,Florida
LineaB:1083,LineaC:1094,655.9585312660736,883.0,angel Gallardo,Constitucion
LineaB:1083,LineaC:1095,59.348899325753585,61.0,angel Gallardo,San Juan
LineaB:1083,LineaC:1097,67.02312404785762,48.0,angel Gallardo,Moreno
LineaB:1083,LineaC:1098,51.44226986516469,35.0,angel Gallardo,Avenida de Mayo / Lima
LineaB:1083,LineaC:1100,72.80613029905334,26.0,angel Gallardo,Lavalle
LineaB:1083,LineaC:1101,82.95083723599126,35.0,angel Gallardo,General San Martin
LineaB:1083,LineaD:1103,39.46273114161945,31.0,angel Gallardo,Congreso de Tucuman
LineaB:1083,LineaD:1104,27.961564403060656,23.0,angel Gallardo,Juramento
LineaB:1083,LineaD:1105,21.66116673033469,14.0,angel Gallardo,Jose Hernandez
LineaB:1083,LineaD:1106,30.015217695792998,22.0,angel Gallardo,Olleros
LineaB:1083,LineaD:1107,17.60714020874886,14.0,angel Gallardo,Ministro Carranza
LineaB:1083,LineaD:1108,36.083376399463916,17.0,angel Gallardo,Palermo
LineaB:1083,LineaD:1109,24.556475879781757,9.0,angel Gallardo,Plaza Italia
LineaB:1083,LineaD:1110,25.53911220608141,22.0,angel Gallardo,Scalabrini Ortiz
LineaB:1083,LineaD:1111,41.76281351556368,12.0,angel Gallardo,Bulnes
LineaB:1083,LineaD:1112,8.652505260760893,13.0,angel Gallardo,Agüero
LineaB:1083,LineaD:1114,58.03007885254515,18.0,angel Gallardo,Facultad de Medicina
LineaB:1083,LineaD:1115,143.59721263578922,32.0,angel Gallardo,Callao [D]
LineaB:1083,LineaD:1116,143.50296297190457,47.0,angel Gallardo,Tribunales
LineaB:1083,LineaD:1117,410.11791971753615,672.0,angel Gallardo,9 de Julio / Carlos Pellegrini / Diagonal Norte
LineaB:1083,LineaE:1119,225.6196996568128,265.0,angel Gallardo,Bolivar / Catedral / Peru
LineaB:1083,LineaE:1120,61.86897518482544,48.0,angel Gallardo,Belgrano
LineaB:1083,LineaE:1121,183.7796750784693,335.0,angel Gallardo,Independencia
LineaB:1083,LineaE:1122,53.89269123452257,35.0,angel Gallardo,San Jose
LineaB:1083,LineaE:1123,45.53096718851771,31.0,angel Gallardo,Entre Rios
LineaB:1083,LineaE:1124,8.978108264732702,15.0,angel Gallardo,Pichincha
LineaB:1083,LineaE:1126,16.394302151388167,5.0,angel Gallardo,General Urquiza
LineaB:1083,LineaE:1127,10.27693063912375,7.0,angel Gallardo,Boedo
LineaB:1083,LineaE:1128,3.758933334734917,8.0,angel Gallardo,La Plata
LineaB:1083,LineaE:1129,13.80360071907691,12.0,angel Gallardo,Jose Maria Moreno
LineaB:1083,LineaE:1130,19.068114060368966,6.0,angel Gallardo,Emilio Mitre
LineaB:1083,LineaE:1131,6.238819798070495,5.0,angel Gallardo,Medalla Milagrosa
LineaB:1083,LineaE:1132,16.60319254604021,9.0,angel Gallardo,Varela
LineaB:1083,LineaE:1133,12.473246988458245,33.0,angel Gallardo,Plaza de los Virreyes
LineaB:1083,LineaE:1164,237.7392723297457,191.0,angel Gallardo,Retiro
LineaB:1083,LineaE:1165,363.2367629349031,83.0,angel Gallardo,Catalinas
LineaB:1083,LineaE:1166,605.9869021894883,1071.0,angel Gallardo,Correo Central / Leandro N. Alem
LineaB:1083,LineaH:1134,95.87341349684246,146.0,angel Gallardo,Hospitales
LineaB:1083,LineaH:1135,99.10498315028941,147.0,angel Gallardo,Parque Patricios
LineaB:1083,LineaH:1136,107.25399069276902,112.0,angel Gallardo,Caseros
LineaB:1083,LineaH:1137,71.32591900096129,103.0,angel Gallardo,Inclan
LineaB:1083,LineaH:1138,82.14160310658187,137.0,angel Gallardo,Humberto 1 / Jujuy
LineaB:1083,LineaH:1139,80.26681739234797,94.0,angel Gallardo,Venezuela
LineaB:1083,LineaH:1140,214.22822945468204,96.0,angel Gallardo,Once / Plaza Miserere
LineaB:1083,LineaH:1141,252.20938650557585,386.0,angel Gallardo,Corrientes / Pueyrredon
LineaB:1083,LineaH:1160,84.63503620709987,32.0,angel Gallardo,Cordoba
LineaB:1083,LineaH:1161,121.64315396964099,175.0,angel Gallardo,Pueyrredon / Santa Fe
LineaB:1083,LineaH:1162,133.054159476688,144.0,angel Gallardo,Las Heras
LineaB:1083,LineaH:1163,41.33265103046421,56.0,angel Gallardo,Facultad de Derecho
LineaB:1084,LineaA:1059,28.42778058782377,47.0,Malabia,San Pedrito
LineaB:1084,LineaA:1060,22.190593213722053,9.0,Malabia,San Jose de Flores
LineaB:1084,LineaA:1061,9.533504069485378,11.0,Malabia,Carabobo
LineaB:1084,LineaA:1062,28.310946164824337,5.0,Malabia,Puan
LineaB:1084,LineaA:1063,19.27853115388549,19.0,Malabia,Primera Junta
LineaB:1084,LineaA:1064,17.806085653089916,19.0,Malabia,Acoyte
LineaB:1084,LineaA:1065,20.048320645123585,4.0,Malabia,Rio de Janeiro
LineaB:1084,LineaA:1066,21.675585603361554,14.0,Malabia,Castro Barros
LineaB:1084,LineaA:1067,26.56653029178753,23.0,Malabia,Loria
LineaB:1084,LineaA:1069,32.63193275328976,20.0,Malabia,Alberti
LineaB:1084,LineaA:1070,44.40391010925468,12.0,Malabia,Pasco
LineaB:1084,LineaA:1071,133.14852966284636,60.0,Malabia,Congreso
LineaB:1084,LineaA:1072,59.26486168554181,54.0,Malabia,Saenz Peña
LineaB:1084,LineaA:1074,28.857420838903032,16.0,Malabia,Piedras
LineaB:1084,LineaA:1076,140.395433207968,87.0,Malabia,Plaza de Mayo
LineaB:1084,LineaB:1077,739.7404674894552,752.0,Malabia,Juan Manuel de Rosas
LineaB:1084,LineaB:1078,188.86840229188746,234.0,Malabia,Echeverria
LineaB:1084,LineaB:1079,222.10790455292408,259.0,Malabia,De Los Incas - Parque Chas
LineaB:1084,LineaB:1080,128.8037029037891,137.0,Malabia,Tronador - Villa Ortuzar
LineaB:1084,LineaB:1081,449.4974119146094,485.0,Malabia,Federico Lacroze
LineaB:1084,LineaB:1082,190.7901524994326,187.0,Malabia,Dorrego
LineaB:1084,LineaB:1083,99.47224886314329,134.0,Malabia,angel Gallardo
LineaB:1084,LineaB:1085,270.68751447517405,293.0,Malabia,Medrano
LineaB:1084,LineaB:1086,360.7288493640476,520.0,Malabia,Carlos Gardel
LineaB:1084,LineaB:1088,309.54323344090744,459.0,Malabia,Pasteur
LineaB:1084,LineaB:1089,557.3511638427323,816.0,Malabia,Callao [B]
LineaB:1084,LineaB:1090,579.9367166750739,802.0,Malabia,Uruguay
LineaB:1084,LineaB:1092,611.8055030685676,856.0,Malabia,Florida
LineaB:1084,LineaC:1094,940.6633493372395,1373.0,Malabia,Constitucion
LineaB:1084,LineaC:1095,90.09004977437853,61.0,Malabia,San Juan
LineaB:1084,LineaC:1097,79.84127531003,83.0,Malabia,Moreno
LineaB:1084,LineaC:1098,83.0652318982399,54.0,Malabia,Avenida de Mayo / Lima
LineaB:1084,LineaC:1100,98.58879484662431,26.0,Malabia,Lavalle
LineaB:1084,LineaC:1101,138.69773024002026,29.0,Malabia,General San Martin
LineaB:1084,LineaD:1103,35.529430478416344,38.0,Malabia,Congreso de Tucuman
LineaB:1084,LineaD:1104,25.763832787705116,9.0,Malabia,Juramento
LineaB:1084,LineaD:1105,14.110843366079266,13.0,Malabia,Jose Hernandez
LineaB:1084,LineaD:1106,18.09093510089641,6.0,Malabia,Olleros
LineaB:1084,LineaD:1107,15.227880636996609,10.0,Malabia,Ministro Carranza
LineaB:1084,LineaD:1108,18.55904402641347,8.0,Malabia,Palermo
LineaB:1084,LineaD:1109,23.833936540299767,13.0,Malabia,Plaza Italia
LineaB:1084,LineaD:1110,41.28549189700427,7.0,Malabia,Scalabrini Ortiz
LineaB:1084,LineaD:1111,16.528495018164694,22.0,Malabia,Bulnes
LineaB:1084,LineaD:1112,17.784396858189357,1.0,Malabia,Agüero
LineaB:1084,LineaD:1114,94.77887696812864,39.0,Malabia,Facultad de Medicina
LineaB:1084,LineaD:1115,178.03689750026405,36.0,Malabia,Callao [D]
LineaB:1084,LineaD:1116,191.98542284193158,58.0,Malabia,Tribunales
LineaB:1084,LineaD:1117,502.88572761470147,897.0,Malabia,9 de Julio / Carlos Pellegrini / Diagonal Norte
LineaB:1084,LineaE:1119,270.26649037783284,367.0,Malabia,Bolivar / Catedral / Peru
LineaB:1084,LineaE:1120,63.271589662489816,100.0,Malabia,Belgrano
LineaB:1084,LineaE:1121,231.11399608262022,424.0,Malabia,Independencia
LineaB:1084,LineaE:1122,54.086800373742626,14.0,Malabia,San Jose
LineaB:1084,LineaE:1123,60.1594918679963,38.0,Malabia,Entre Rios
LineaB:1084,LineaE:1124,15.342532111756872,14.0,Malabia,Pichincha
LineaB:1084,LineaE:1126,28.987600366708868,30.0,Malabia,General Urquiza
LineaB:1084,LineaE:1127,32.2624380535844,18.0,Malabia,Boedo
LineaB:1084,LineaE:1128,7.644516788060206,4.0,Malabia,La Plata
LineaB:1084,LineaE:1129,10.072752324921069,7.0,Malabia,Jose Maria Moreno
LineaB:1084,LineaE:1130,12.60095743478849,11.0,Malabia,Emilio Mitre
LineaB:1084,LineaE:1131,10.51821211896697,6.0,Malabia,Medalla Milagrosa
LineaB:1084,LineaE:1132,12.700259497402008,7.0,Malabia,Varela
LineaB:1084,LineaE:1133,11.444014659722743,37.0,Malabia,Plaza de los Virreyes
LineaB:1084,LineaE:1164,221.06489459188597,142.0,Malabia,Retiro
LineaB:1084,LineaE:1165,550.2433084101473,107.0,Malabia,Catalinas
LineaB:1084,LineaE:1166,845.4406735105008,1387.0,Malabia,Correo Central / Leandro N. Alem
LineaB:1084,LineaH:1134,110.4470160879617,189.0,Malabia,Hospitales
LineaB:1084,LineaH:1135,106.88090044780512,238.0,Malabia,Parque Patricios
LineaB:1084,LineaH:1136,140.52895717075003,140.0,Malabia,Caseros
LineaB:1084,LineaH:1137,93.11359227636163,112.0,Malabia,Inclan
LineaB:1084,LineaH:1138,106.93323233753668,129.0,Malabia,Humberto 1 / Jujuy
LineaB:1084,LineaH:1139,92.98847609880912,140.0,Malabia,Venezuela
LineaB:1084,LineaH:1140,260.1380243699045,110.0,Malabia,Once / Plaza Miserere
LineaB:1084,LineaH:1141,342.36728974848404,596.0,Malabia,Corrientes / Pueyrredon
LineaB:1084,LineaH:1160,103.27726866388068,50.0,Malabia,Cordoba
LineaB:1084,LineaH:1161,107.32444848231759,154.0,Malabia,Pueyrredon / Santa Fe
LineaB:1084,LineaH:1162,103.73274926872027,102.0,Malabia,Las Heras
LineaB:1084,LineaH:1163,36.52135815105058,62.0,Malabia,Facultad de Derecho
LineaB:1085,LineaA:1059,24.33192945878342,66.0,Medrano,San Pedrito
LineaB:1085,LineaA:1060,27.74927156058692,36.0,Medrano,San Jose de Flores
LineaB:1085,LineaA:1061,28.205442720313126,16.0,Medrano,Carabobo
LineaB:1085,LineaA:1062,2.48801030543111,4.0,Medrano,Puan
LineaB:1085,LineaA:1063,15.490771043945577,24.0,Medrano,Primera Junta
LineaB:1085,LineaA:1064,18.2259484453554,23.0,Medrano,Acoyte
LineaB:1085,LineaA:1065,8.893535495270415,15.0,Medrano,Rio de Janeiro
LineaB:1085,LineaA:1066,53.51950647107542,53.0,Medrano,Castro Barros
LineaB:1085,LineaA:1067,21.764376732201868,8.0,Medrano,Loria
LineaB:1085,LineaA:1069,24.091318056191373,20.0,Medrano,Alberti
LineaB:1085,LineaA:1070,25.111259526500927,6.0,Medrano,Pasco
LineaB:1085,LineaA:1071,79.65757698229729,53.0,Medrano,Congreso
LineaB:1085,LineaA:1072,46.764733651241414,31.0,Medrano,Saenz Peña
LineaB:1085,LineaA:1074,29.261115536573527,21.0,Medrano,Piedras
LineaB:1085,LineaA:1076,97.66837860998002,83.0,Medrano,Plaza de Mayo
LineaB:1085,LineaB:1077,1029.2958492035525,1095.0,Medrano,Juan Manuel de Rosas
LineaB:1085,LineaB:1078,229.81804833240497,241.0,Medrano,Echeverria
LineaB:1085,LineaB:1079,297.5882258702969,329.0,Medrano,De Los Incas - Parque Chas
LineaB:1085,LineaB:1080,177.1675437234277,204.0,Medrano,Tronador - Villa Ortuzar
LineaB:1085,LineaB:1081,1007.473693389511,1022.0,Medrano,Federico Lacroze
LineaB:1085,LineaB:1082,414.74669096833736,444.0,Medrano,Dorrego
LineaB:1085,LineaB:1083,140.39474874395162,159.0,Medrano,angel Gallardo
LineaB:1085,LineaB:1084,322.2666048841833,380.0,Medrano,Malabia
LineaB:1085,LineaB:1086,183.42119550387244,243.0,Medrano,Carlos Gardel
LineaB:1085,LineaB:1088,232.5754464495543,285.0,Medrano,Pasteur
LineaB:1085,LineaB:1089,348.79450263836634,510.0,Medrano,Callao [B]
LineaB:1085,LineaB:1090,380.4271840470639,500.0,Medrano,Uruguay
LineaB:1085,LineaB:1092,373.9818926759896,604.0,Medrano,Florida
LineaB:1085,LineaC:1094,822.0343842562047,1004.0,Medrano,Constitucion
LineaB:1085,LineaC:1095,63.888612465342256,92.0,Medrano,San Juan
LineaB:1085,LineaC:1097,38.55028330629075,93.0,Medrano,Moreno
LineaB:1085,LineaC:1098,64.88409060372338,52.0,Medrano,Avenida de Mayo / Lima
LineaB:1085,LineaC:1100,81.96217156984724,29.0,Medrano,Lavalle
LineaB:1085,LineaC:1101,79.85353123131917,40.0,Medrano,General San Martin
LineaB:1085,LineaD:1103,75.15558457098027,78.0,Medrano,Congreso de Tucuman
LineaB:1085,LineaD:1104,64.80726356069226,41.0,Medrano,Juramento
LineaB:1085,LineaD:1105,22.431701020819432,22.0,Medrano,Jose Hernandez
LineaB:1085,LineaD:1106,43.15902170840922,39.0,Medrano,Olleros
LineaB:1085,LineaD:1107,21.70884575937338,32.0,Medrano,Ministro Carranza
LineaB:1085,LineaD:1108,34.104464297344954,45.0,Medrano,Palermo
LineaB:1085,LineaD:1109,42.10539747526045,28.0,Medrano,Plaza Italia
LineaB:1085,LineaD:1110,22.951202812014774,15.0,Medrano,Scalabrini Ortiz
LineaB:1085,LineaD:1111,44.14695079839425,31.0,Medrano,Bulnes
LineaB:1085,LineaD:1112,20.577678699835225,14.0,Medrano,Agüero
LineaB:1085,LineaD:1114,53.34128239472247,62.0,Medrano,Facultad de Medicina
LineaB:1085,LineaD:1115,119.01210062066278,29.0,Medrano,Callao [D]
LineaB:1085,LineaD:1116,145.04374992781243,38.0,Medrano,Tribunales
LineaB:1085,LineaD:1117,328.58223484476844,685.0,Medrano,9 de Julio / Carlos Pellegrini / Diagonal Norte
LineaB:1085,LineaE:1119,200.11085556719058,271.0,Medrano,Bolivar / Catedral / Peru
LineaB:1085,LineaE:1120,53.20004884581484,50.0,Medrano,Belgrano
LineaB:1085,LineaE:1121,180.05219768249185,347.0,Medrano,Independencia
LineaB:1085,LineaE:1122,42.73667511398617,22.0,Medrano,San Jose
LineaB:1085,LineaE:1123,28.153544785668828,22.0,Medrano,Entre Rios
LineaB:1085,LineaE:1124,20.250340411661057,24.0,Medrano,Pichincha
LineaB:1085,LineaE:1126,10.14980774175441,10.0,Medrano,General Urquiza
LineaB:1085,LineaE:1127,33.53883360877675,9.0,Medrano,Boedo
LineaB:1085,LineaE:1128,11.680248060505333,15.0,Medrano,La Plata
LineaB:1085,LineaE:1129,16.831318252521257,10.0,Medrano,Jose Maria Moreno
LineaB:1085,LineaE:1130,7.895188643435683,6.0,Medrano,Emilio Mitre
LineaB:1085,LineaE:1131,5.083659581889712,9.0,Medrano,Medalla Milagrosa
LineaB:1085,LineaE:1132,26.831684193276416,8.0,Medrano,Varela
LineaB:1085,LineaE:1133,28.57777472842305,85.0,Medrano,Plaza de los Virreyes
LineaB:1085,LineaE:1164,227.68034842110856,167.0,Medrano,Retiro
LineaB:1085,LineaE:1165,276.60041938676454,64.0,Medrano,Catalinas
LineaB:1085,LineaE:1166,496.91934938043937,955.0,Medrano,Correo Central / Leandro N. Alem
LineaB:1085,LineaH:1134,124.23759977107387,173.0,Medrano,Hospitales
LineaB:1085,LineaH:1135,109.20615688522736,210.0,Medrano,Parque Patricios
LineaB:1085,LineaH:1136,168.20011655213855,158.0,Medrano,Caseros
LineaB:1085,LineaH:1137,77.43034050566577,126.0,Medrano,Inclan
LineaB:1085,LineaH:1138,137.5799529967304,164.0,Medrano,Humberto 1 / Jujuy
LineaB:1085,LineaH:1139,82.6507241200791,140.0,Medrano,Venezuela
LineaB:1085,LineaH:1140,254.67762938075023,133.0,Medrano,Once / Plaza Miserere
LineaB:1085,LineaH:1141,247.14683574989746,346.0,Medrano,Corrientes / Pueyrredon
LineaB:1085,LineaH:1160,96.65435208915653,82.0,Medrano,Cordoba
LineaB:1085,LineaH:1161,155.90592641576805,238.0,Medrano,Pueyrredon / Santa Fe
LineaB:1085,LineaH:1162,152.20234013128018,144.0,Medrano,Las Heras
LineaB:1085,LineaH:1163,49.065224801369965,74.0,Medrano,Facultad de Derecho
LineaB:1086,LineaA:1059,44.91167103018511,133.0,Carlos Gardel,San Pedrito
LineaB:1086,LineaA:1060,47.318439295861964,56.0,Carlos Gardel,San Jose de Flores
LineaB:1086,LineaA:1061,29.825378245760668,36.0,Carlos Gardel,Carabobo
LineaB:1086,LineaA:1062,13.89127250685372,12.0,Carlos Gardel,Puan
LineaB:1086,LineaA:1063,32.77025210308379,30.0,Carlos Gardel,Primera Junta
LineaB:1086,LineaA:1064,34.45573068869555,23.0,Carlos Gardel,Acoyte
LineaB:1086,LineaA:1065,52.31473755076508,30.0,Carlos Gardel,Rio de Janeiro
LineaB:1086,LineaA:1066,34.83617642879697,23.0,Carlos Gardel,Castro Barros
LineaB:1086,LineaA:1067,11.729436049119313,14.0,Carlos Gardel,Loria
LineaB:1086,LineaA:1069,27.828957952893685,18.0,Carlos Gardel,Alberti
LineaB:1086,LineaA:1070,26.31635595376982,1.0,Carlos Gardel,Pasco
LineaB:1086,LineaA:1071,88.34484503209845,54.0,Carlos Gardel,Congreso
LineaB:1086,LineaA:1072,33.053198625243574,40.0,Carlos Gardel,Saenz Peña
LineaB:1086,LineaA:1074,12.643272212949984,16.0,Carlos Gardel,Piedras
LineaB:1086,LineaA:1076,51.38803076815419,59.0,Carlos Gardel,Plaza de Mayo
LineaB:1086,LineaB:1077,683.5231070238752,905.0,Carlos Gardel,Juan Manuel de Rosas
LineaB:1086,LineaB:1078,150.66158475814015,209.0,Carlos Gardel,Echeverria
LineaB:1086,LineaB:1079,209.2850584110807,265.0,Carlos Gardel,De Los Incas - Parque Chas
LineaB:1086,LineaB:1080,137.97077807465914,132.0,Carlos Gardel,Tronador - Villa Ortuzar
LineaB:1086,LineaB:1081,850.4650926979417,903.0,Carlos Gardel,Federico Lacroze
LineaB:1086,LineaB:1082,448.31817695687414,447.0,Carlos Gardel,Dorrego
LineaB:1086,LineaB:1083,451.9222491310056,386.0,Carlos Gardel,angel Gallardo
LineaB:1086,LineaB:1084,531.7581894949532,548.0,Carlos Gardel,Malabia
LineaB:1086,LineaB:1085,288.2051769615472,223.0,Carlos Gardel,Medrano
LineaB:1086,LineaB:1088,158.97719814857265,228.0,Carlos Gardel,Pasteur
LineaB:1086,LineaB:1089,266.0833155832252,448.0,Carlos Gardel,Callao [B]
LineaB:1086,LineaB:1090,258.29302351912116,414.0,Carlos Gardel,Uruguay
LineaB:1086,LineaB:1092,246.26293572140256,418.0,Carlos Gardel,Florida
LineaB:1086,LineaC:1094,662.7384340725288,944.0,Carlos Gardel,Constitucion
LineaB:1086,LineaC:1095,35.21302966541901,73.0,Carlos Gardel,San Juan
LineaB:1086,LineaC:1097,40.367486730805815,49.0,Carlos Gardel,Moreno
LineaB:1086,LineaC:1098,42.420427058877934,56.0,Carlos Gardel,Avenida de Mayo / Lima
LineaB:1086,LineaC:1100,81.93046221406122,13.0,Carlos Gardel,Lavalle
LineaB:1086,LineaC:1101,49.84038722307643,22.0,Carlos Gardel,General San Martin
LineaB:1086,LineaD:1103,69.70044551258908,82.0,Carlos Gardel,Congreso de Tucuman
LineaB:1086,LineaD:1104,49.949811159437026,75.0,Carlos Gardel,Juramento
LineaB:1086,LineaD:1105,36.88778342570736,27.0,Carlos Gardel,Jose Hernandez
LineaB:1086,LineaD:1106,36.757206932382694,28.0,Carlos Gardel,Olleros
LineaB:1086,LineaD:1107,23.399025129114708,21.0,Carlos Gardel,Ministro Carranza
LineaB:1086,LineaD:1108,56.96669374831035,55.0,Carlos Gardel,Palermo
LineaB:1086,LineaD:1109,75.55169660796635,51.0,Carlos Gardel,Plaza Italia
LineaB:1086,LineaD:1110,48.4514050829493,23.0,Carlos Gardel,Scalabrini Ortiz
LineaB:1086,LineaD:1111,52.87516404877111,39.0,Carlos Gardel,Bulnes
LineaB:1086,LineaD:1112,20.575333804296104,12.0,Carlos Gardel,Agüero
LineaB:1086,LineaD:1114,45.20005326928252,26.0,Carlos Gardel,Facultad de Medicina
LineaB:1086,LineaD:1115,89.56635986580935,35.0,Carlos Gardel,Callao [D]
LineaB:1086,LineaD:1116,107.82379935480179,51.0,Carlos Gardel,Tribunales
LineaB:1086,LineaD:1117,242.51461355874457,552.0,Carlos Gardel,9 de Julio / Carlos Pellegrini / Diagonal Norte
LineaB:1086,LineaE:1119,136.66792676440716,122.0,Carlos Gardel,Bolivar / Catedral / Peru
LineaB:1086,LineaE:1120,44.80742651387469,34.0,Carlos Gardel,Belgrano
LineaB:1086,LineaE:1121,118.7974647829437,225.0,Carlos Gardel,Independencia
LineaB:1086,LineaE:1122,42.135895405820996,16.0,Carlos Gardel,San Jose
LineaB:1086,LineaE:1123,34.94542626019952,26.0,Carlos Gardel,Entre Rios
LineaB:1086,LineaE:1124,30.51599868629025,22.0,Carlos Gardel,Pichincha
LineaB:1086,LineaE:1126,27.567761657202176,20.0,Carlos Gardel,General Urquiza
LineaB:1086,LineaE:1127,39.7339319317209,23.0,Carlos Gardel,Boedo
LineaB:1086,LineaE:1128,28.92089594567379,35.0,Carlos Gardel,La Plata
LineaB:1086,LineaE:1129,25.024884149766034,23.0,Carlos Gardel,Jose Maria Moreno
LineaB:1086,LineaE:1130,32.74493037602086,22.0,Carlos Gardel,Emilio Mitre
LineaB:1086,LineaE:1131,14.182471822295142,11.0,Carlos Gardel,Medalla Milagrosa
LineaB:1086,LineaE:1132,17.542972093064954,14.0,Carlos Gardel,Varela
LineaB:1086,LineaE:1133,38.11580002080285,98.0,Carlos Gardel,Plaza de los Virreyes
LineaB:1086,LineaE:1164,160.16806016916254,144.0,Carlos Gardel,Retiro
LineaB:1086,LineaE:1165,159.02634409339493,30.0,Carlos Gardel,Catalinas
LineaB:1086,LineaE:1166,290.0524982283058,643.0,Carlos Gardel,Correo Central / Leandro N. Alem
LineaB:1086,LineaH:1134,110.28276725042349,175.0,Carlos Gardel,Hospitales
LineaB:1086,LineaH:1135,105.87723707312237,241.0,Carlos Gardel,Parque Patricios
LineaB:1086,LineaH:1136,134.4668838187248,115.0,Carlos Gardel,Caseros
LineaB:1086,LineaH:1137,94.1748151695355,114.0,Carlos Gardel,Inclan
LineaB:1086,LineaH:1138,83.79101789331536,154.0,Carlos Gardel,Humberto 1 / Jujuy
LineaB:1086,LineaH:1139,75.2617913943964,123.0,Carlos Gardel,Venezuela
LineaB:1086,LineaH:1140,148.06502702017326,114.0,Carlos Gardel,Once / Plaza Miserere
LineaB:1086,LineaH:1141,87.18006765987582,196.0,Carlos Gardel,Corrientes / Pueyrredon
LineaB:1086,LineaH:1160,67.67201515090714,38.0,Carlos Gardel,Cordoba
LineaB:1086,LineaH:1161,70.10095142300273,111.0,Carlos Gardel,Pueyrredon / Santa Fe
LineaB:1086,LineaH:1162,80.89957504988988,81.0,Carlos Gardel,Las Heras
LineaB:1086,LineaH:1163,21.16807938082205,50.0,Carlos Gardel,Facultad de Derecho
LineaB:1088,LineaA:1059,21.360400845914413,76.0,Pasteur,San Pedrito
